epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
456,1986-09-08,First game of Season 3.,Jeopardy,"(1, 1)",U.S. GOVERNMENT,20,"(100,)",False,Term for any committee using both Republicans & Democrats,bi-partisan,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(2, 1)",ANIMALS,1,"(100,)",False,Don't kick an adult male of these duck-billed creatures in the ankle; he's got a poisoned spur,duck-billed platypus,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(3, 1)",SAUCES,9,"(100,)",False,"By corporate policy, it accounts for 2 of the 13 layers in a Big Mac",the special sauce,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(4, 1)",1966,16,"(100,)",False,"In November 1966, NASA was photographing possible landing sites here",the moon,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(5, 1)",QUOTES,7,"(100,)",False,"Bandleader who said in 1977, ""When I go I'll take New Year's Eve with me""",Guy Lombardo,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(6, 1)","""LEWIS"" & ""CLARK""",3,"(100,)",False,This '84 gold medalist was booed when he didn't try to break the long jump world record,Carl Lewis,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(1, 2)",U.S. GOVERNMENT,21,"(200,)",False,Minimum age for a Congressman,25,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(2, 2)",ANIMALS,2,"(200,)",False,"""Odobenus rosmarus"", Latin name for this Arctic tusked mammal, means ""one who walks with his teeth""",walrus,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(3, 2)",SAUCES,10,"(200,)",False,"Made of beaten oil, egg yolks & vinegar, it's a sauce more common on salads than on meat",mayonnaise,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(4, 2)",1966,17,"(200,)",False,"In Las Vegas, on July 19, this 50-year-old singer married 21-year-old Mia Farrow",Frank Sinatra,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(5, 2)",QUOTES,11,"(200,)",False,"Finishes Lord Chesterfield's 1749 line; ""No idleness, no laziness, no procrastination: never put off...""",until tomorrow what you can do today,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(6, 2)","""LEWIS"" & ""CLARK""",4,"(200,)",False,"He had actually worked in an oil field before he drilled for oil in 1940 film ""Boom Town""",Clark Gable,1,0
