epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(1, 1)",TRANSPORTATION,22,"(100,)",False,These flat-bottomed boats were specially designed to travel down early canals,barges,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(2, 1)",MYTHOLOGY,1,"(100,)",False,The Norse goddess Freya had the unusual habit of weeping tears of this precious metal,gold,1,1
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(3, 1)",SPORTS,21,"(100,)",False,Henry VIII's court for this racquet sport is still used at Hampton Court Palace,Tennis,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(4, 1)",JAZZ,6,"(100,)",False,"His nickname was a contraction of ""satchel mouth""",Louis Armstrong,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(5, 1)",ODDS & ENDS,9,"(100,)",False,"In the phrase ""prep school"", prep is an abbreviation for this",preparatory,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(6, 1)",SERVING SUGGESTIONS,16,"(100,)",False,"Baked oysters are sometimes served on a bed of the ""rock"" type of this seasoning",salt,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(1, 2)",TRANSPORTATION,23,"(200,)",False,"In case you have to leave the oasis in a hurry, this is the faster of the 2 types of camel",dromedary,1,1
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(2, 2)",MYTHOLOGY,2,"(200,)",False,"The name of this netherworld river is Greek for ""hateful""",Styx,1,1
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(3, 2)",SPORTS,27,"(200,)",False,"Squaw Valley, Calif. & Lake Placid, N.Y. are the 2 U.S. sites that have hosted these games",Winter Olympic Games,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(4, 2)",JAZZ,7,"(200,)",False,"Part of his name appears in the titles of his albums ""Milestones"" & ""Miles Ahead""",Miles Davis,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(5, 2)",ODDS & ENDS,12,"(200,)",False,"Ralph Waldo Emerson wrote, ""Men are what"" these relatives ""made them""",mothers,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(6, 2)",SERVING SUGGESTIONS,17,"(200,)",False,Spring-operated tongs are often used to hold the shells of these garden gastropods,snails,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(1, 3)",TRANSPORTATION,24,"(300,)",False,The Academic  American Ency. calls this vehicle the main means of transportation in China,bicycle,1,1
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(2, 3)",MYTHOLOGY,3,"(300,)",False,"Stargazers should know these 7 sisters are the daughters of Pleione, an ocean nymph",Pleiades,1,0
