epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
1376,1990-09-03,First game of Season 7.,Jeopardy,"(1, 1)",POLITICAL QUOTES,1,"(100,)",False,"""You won't have"" this man ""to kick around anymore, because, gentlemen, this is my last press conference.""",Richard Nixon,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(2, 1)",FOOD,13,"(100,)",False,"When he returned to Venice from the Far East, he introduced the idea of fruit flavored ices",Marco Polo,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(3, 1)",CHILDREN'S LITERATURE,26,"(100,)",False,"She didn't start writing her ""Little House"" novels until she was in her 60s",Laura Ingalls Wilder,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(4, 1)",3-LETTER WORDS,12,"(100,)",False,"A Tibetan ox, or to talk persistently",yak,1,1
1376,1990-09-03,First game of Season 7.,Jeopardy,"(5, 1)",PSYCH 101,9,"(100,)",False,Carl Jung coined this term to describe an introspective person,introvert,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(6, 1)",LEFTOVERS,6,"(100,)",False,His remains lie in the main entrance of the original Smithsonian building,(James) Smithson,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(1, 2)",POLITICAL QUOTES,2,"(200,)",False,"On July 14, 1789 this French king wrote in his diary ""Nothing""",Louis XVI,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(2, 2)",FOOD,19,"(200,)",False,"Consisting of puff pastry layered with custard or cream, this pastry's fit for a French emperor",a Napoleon,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(3, 2)",CHILDREN'S LITERATURE,27,"(200,)",False,"This pampered ""Little Lord"" had beautiful curls & wore a lace collar",Little Lord Fauntleroy,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(4, 2)",3-LETTER WORDS,14,"(200,)",False,"A dog with a short, flattened nose, or the short, flattened nose itself",pug,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(5, 2)",PSYCH 101,18,"(200,)",False,The name Rorschach is indelibly associated with tests using these irregular shapes,inkblots,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(6, 2)",LEFTOVERS,7,"(200,)",False,"Jakob Roggeveen discovered this South Pacific island 2 days after Good Friday, 1722",Easter Island,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(1, 3)",POLITICAL QUOTES,3,"(500,)",True,"1 day before his assassination he remarked, ""I've looked over, & I've seen the promised land""",Martin Luther King (Jr.),1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(2, 3)",FOOD,20,"(300,)",False,The USDA made Wolfgang Puck add tomato in order to sell his frozen pies as these,pizzas,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(3, 3)",CHILDREN'S LITERATURE,28,"(300,)",False,"Of Nancy Drew's chums Ned, Bess & George, the one who isn't a girl",Ned,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(4, 3)",3-LETTER WORDS,15,"(300,)",False,It can mean the daily record of a ship's progress or the act of recording that progress,log,1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(5, 3)",PSYCH 101,23,"(300,)",False,"Psychological state that superficially resembles sleep, it was first used scientifically by Franz Mesmer",hypnotism (or hypnotic state),1,0
1376,1990-09-03,First game of Season 7.,Jeopardy,"(6, 3)",LEFTOVERS,8,"(300,)",False,You place your hands & feet on colored circles to play this game; it's perfect for contortionists,Twister,1,0
