epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
916,1988-09-05,First game of Season 5.,Jeopardy,"(1, 1)",THE 1800s,21,"(100,)",False,Major act of Jefferson's presidency that doubled the size of the United States,the Louisiana Purchase,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(2, 1)",THE MOVIES,6,"(100,)",False,"In 1949 he made his last film with Ginger, ""The Barkleys of Broadway""",Fred Astaire,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(3, 1)",THE BIBLE,8,"(100,)",False,"According to Romans 6:23, ""The wages of"" this ""is death""",sin,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(4, 1)",THE CALENDAR,16,"(100,)",False,"A proverb states on this date ""you may send a fool whither you will""",April 1st,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(5, 1)",TRACK & FIELD,1,"(100,)",False,"On May 6, 1954 he became the 1st person to break the 4-minute mile",Roger Bannister,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(6, 1)",COMMON BONDS,24,"(100,)",False,"Snow, milk, lily",white,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(1, 2)",THE 1800s,22,"(200,)",False,"After his death at Trafalgar, his body was brought back to England, pickled in brandy & then wine",(Lord) Nelson,1,2
916,1988-09-05,First game of Season 5.,Jeopardy,"(2, 2)",THE MOVIES,7,"(200,)",False,"She kept her undies in the icebox in ""The 7-Year Itch"", which still didn't cool off Tom Ewell",Marilyn Monroe,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(3, 2)",THE BIBLE,10,"(200,)",False,Psalm 133 reports that Aaron's was so long it hung down to the skirts of his garments,his beard,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(4, 2)",THE CALENDAR,17,"(200,)",False,"Abbreviated ""FY"", it's the 12 months for which a company plans its budget",a fiscal year,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(5, 2)",TRACK & FIELD,2,"(200,)",False,"They're either 36"" or 42"" high, depending on the race",a hurdle,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(6, 2)",COMMON BONDS,25,"(200,)",False,"A rose, perfume, a rat",things you smell,0,3
916,1988-09-05,First game of Season 5.,Jeopardy,"(1, 3)",THE 1800s,23,"(300,)",False,"In 1820 Nathaniel Palmer of Stonington, Connecticut became 1st man to lay eyes on this continent",Antarctica,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(2, 3)",THE MOVIES,9,"(300,)",False,"Of a sapphire, a nightclub or Marlene Dietrich, what the Blue Angel was in ""The Blue Angel""",a nightclub,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(3, 3)",THE BIBLE,13,"(300,)",False,"The New Testament consists of the Gospels, Acts of the Apostles, the Epistles & the Book of this",Revelations,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(4, 3)",THE CALENDAR,18,"(300,)",False,2 of the 4 days of the week named after Teutonic gods,Thursday & Friday (Tuesday & Wednesday),1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(5, 3)",TRACK & FIELD,3,"(300,)",False,The long jump was formerly called this,a broad jump,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(6, 3)",COMMON BONDS,27,"(300,)",False,"Black, Chicago, Gummi",bears,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(1, 4)",THE 1800s,26,"(400,)",False,The number of times the Olympics were held in the 1800s,once,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(2, 4)",THE MOVIES,11,"(500,)",True,Film starring Meryl Streep that featured the following:,Out of Africa,0,1
916,1988-09-05,First game of Season 5.,Jeopardy,"(3, 4)",THE BIBLE,14,"(400,)",False,"God wanted him to preach to the city of Nineveh; he said no & became ""food for the fish""",Jonah,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(4, 4)",THE CALENDAR,19,"(400,)",False,In 1963 the Vatican Council OK'd a resolution to fix the date of this observance,Easter,1,0
916,1988-09-05,First game of Season 5.,Jeopardy,"(5, 4)",TRACK & FIELD,4,"(400,)",False,He ran on the record-setting 440 USC relay team before running through airports for Hertz,OJ Simpson,1,0
