epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(1, 1)",HAIL TO THE CHIEF,9,"(200,)",False,He was impeached in 1868 but was acquitted by a margin of 1 vote,(Andrew) Johnson,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(2, 1)",SCULPTURE,10,"(200,)",False,"Though it sounds cold, the Greeks carved these decorative bands on the sides of buildings",a frieze,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(3, 1)",TOMs & THOMASes,1,"(200,)",False,"His fans had high hopes that he'd win an Oscar this year for ""Born on the Fourth of July""",Tom Cruise,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(4, 1)",1979,2,"(200,)",False,In a 1200-page report the Surgeon General linked doing this to heart & lung disease & cancer,smoking,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(5, 1)",WORLD TRAVEL,21,"(200,)",False,"EPCOT, as in EPCOT Center, is an acronym for ""Experimental Prototype Community of"" this",Tomorrow,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(6, 1)",JIM HENSON,3,"(200,)",False,"While it ran from 1976-81, it was the world's most watched first-run syndicated TV show",The Muppet Show,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(1, 2)",HAIL TO THE CHIEF,11,"(400,)",False,"He had 48 grandchildren, 1 of whom also became president",William (Henry) Harrison,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(2, 2)",SCULPTURE,15,"(400,)",False,"Using drills & dynamite, Gutzon Borglum began this massive work in 1927",Mount Rushmore,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(3, 2)",TOMs & THOMASes,5,"(400,)",False,"He turned professional ""hit man"" in 1977, the same year he won the Golden Gloves championship",Thomas Hearns,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(4, 2)",1979,19,"(400,)",False,"Pope John Paul II visited this country in June, the first visit of a pope to a Communist country",Poland,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(5, 2)",WORLD TRAVEL,22,"(400,)",False,Jasper National Park in this country has special snow coaches for tours of the ice fields,Canada,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(6, 2)",JIM HENSON,4,"(400,)",False,"Named for a friend, this soft-spoken character was said to be Henson's alter ego",Kermit the Frog,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(1, 3)",HAIL TO THE CHIEF,12,"(600,)",False,"Nicknamed ""Handsome Frank"", he had college chum N. Hawthorne write his campaign bio",Franklin Pierce,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(2, 3)",SCULPTURE,16,"(600,)",False,"Modern American sculptor known for his life-size plaster casts of people put in ""real"" settings",(George) Segal,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(3, 3)",TOMs & THOMASes,20,"(600,)",False,He's the current Speaker of the House,Tom Foley,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(4, 3)",1979,25,"(600,)",False,A 31-year state of war between these 2 nations ended in March with a treaty signed in the U.S.,Israel & Egypt,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(5, 3)",WORLD TRAVEL,27,"(600,)",False,"You have to go to France, not Switzerland, to climb this highest peak in the Alps",Mont Blanc,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(6, 3)",JIM HENSON,6,"(600,)",False,"Back in the '60s this co. asked Jim to develop characters for its NET production of ""Sesame Street""",Children's Television Workshop,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(1, 4)",HAIL TO THE CHIEF,13,"(1400,)",True,"In a 1964 survey, he was named 1 of the 2 greatest engineers in U.S. history",(Herbert) Hoover,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(2, 4)",SCULPTURE,17,"(800,)",False,"His reclining figures can be seen at the Tate Gallery, Unesco in Paris & Lincoln Center",(Henry) Moore,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(3, 4)",TOMs & THOMASes,23,"(800,)",False,"March 7 is the feast day of this Medieval saint, also known as the ""Angelic Doctor""",Thomas Aquinas,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(4, 4)",1979,26,"(800,)",False,In January the Pol Pot regime was overthrown as this Cambodian city fell to rebels,Phnom Penh,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(5, 4)",WORLD TRAVEL,28,"(800,)",False,"Treetops, the Ark & Mountain Lodge are 3 famous game-viewing lodges in this East African country",Kenya,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(6, 4)",JIM HENSON,7,"(800,)",False,"As Ernie, Jim Henson was ""awfully fond"" of this title toy that earned him a hit record",Rubber Duckie,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(1, 5)",HAIL TO THE CHIEF,14,"(1000,)",False,"Not only was he the 1st president to win a Nobel Prize, he was also the first American to do so",Theodore Roosevelt,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(2, 5)",SCULPTURE,18,"(1000,)",False,Duke Cosimo I commissioned Cellini to produce the bronze of this man holding Medusa's head,Perseus,0,0
superjeopardy_7,1990-07-28,Super Jeopardy! quarterfinal game 6.,Jeopardy,"(3, 5)",TOMs & THOMASes,24,"(1000,)",False,"""Jitterbug Perfume"" is a book written by this ""King of Underground Farce""",Tom Robbins,0,0
