epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(1, 1)",FICTIONAL CASTLES,25,"(200,)",False,The real-life Alnwick castle was used for this reel-life fortress built by Godric Gryffindor & 3 others,Hogwarts (Castle),0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(2, 1)",THEIR OCCUPATIONAL SURNAMES,26,"(200,)",False,Roll out the barrel maker: journalist who named his first son Wyatt,(Anderson) Cooper,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(3, 1)",COOKING WEIGHTS & MEASURES,27,"(200,)",False,A pat of this is equal to about 1 to 1 1/2 teaspoons,butter,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(4, 1)",THE MOVIES,28,"(200,)",False,"Anya Taylor-Joy voiced this character in ""The Super Mario Bros. Movie""",Princess Peach,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(5, 1)",IT'S THE SILENT CONSONANT,29,"(200,)",False,Beginning another word for a jack in a deck of playing cards,K (knave),0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(6, 1)",THE UNIVERSE WITH NEIL deGRASSE TYSON,30,"(200,)",False,"(Neil deGrasse Tyson presents the clue.)  It was controversial, but I supported the downgrading of Pluto to dwarf planet status by this body, the IAU for short",the International Astronomical Union,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(1, 2)",FICTIONAL CASTLES,8,"(400,)",False,"Prince Adam of Eternia transforms into He-Man by raising his power sword & proclaiming, ""By the power of"" this castle",Grayskull,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(2, 2)",THEIR OCCUPATIONAL SURNAMES,16,"(400,)",False,"A variation on one who trains birds of prey: this author of ""As I Lay Dying""",Faulkner,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(3, 2)",COOKING WEIGHTS & MEASURES,23,"(400,)",False,No measuring utensils? no problem! It'll help to know that this measurement is about the size of a baseball,a cup,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(4, 2)",THE MOVIES,13,"(400,)",False,"This screwball comedy involves Cary Grant, Katharine Hepburn & a pet leopard",Bringing Up Baby,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(5, 2)",IT'S THE SILENT CONSONANT,24,"(400,)",False,In a word for the side post of a doorway,B (jamb),0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(6, 2)",THE UNIVERSE WITH NEIL deGRASSE TYSON,22,"(4400,)",True,"(Neil deGrasse Tyson presents the clue.)  At age 14, I traveled to Africa to observe a total solar eclipse, an impressive event in which the Moon blots out the Sun, revealing only this outermost solar atmosphere",the corona,0,0
jm_18,2023-05-23,2023 Jeopardy! Masters semifinal game 4.,Jeopardy,"(1, 3)",FICTIONAL CASTLES,6,"(600,)",False,This creator of Bertie Wooster wrote a series of stories about Lord Emsworth & family set at Blandings Castle,Wodehouse,0,0
