epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(1, 1)",THE LIFE & TIMES OF NAPOLEON III,29,"(200,)",False,"Napoleon III was the son of this brother of Napoleon I, & was sometimes himself known as this name-Napoleon",Louis,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(2, 1)",A NORA,28,"(200,)",False,"2009's ""Julie & Julia"" was the last film she wrote & directed",Nora Ephron,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(3, 1)","LAW, LEGALITY & COURT STUFF",30,"(200,)",False,In 2000 same-sex marriage wasn't yet on the table but Vermont did legalize partnerships called this 2-word term,civil unions,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(4, 1)",CONSTRUCTING THE WORD,27,"(200,)",False,"A youngster+a mathematical path to a conclusion=this, so push down & turn",childproof,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(5, 1)",PRESENTING MYTH GREECE,26,"(200,)",False,"Narcissus was too into himself to note the love of this mountain nymph, whose voice was the only thing left as she faded away",Echo,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(6, 1)",TV,25,"(200,)",False,This Apple TV+ series stars Jason Segel as a therapist & Harrison Ford as his gruff superior Paul,Shrinking,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(1, 2)",THE LIFE & TIMES OF NAPOLEON III,22,"(400,)",False,Napoleon III supported large public works & this construction project directed by Ferdinand de Lesseps,the Suez Canal,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(2, 2)",A NORA,2,"(400,)",False,"More recently seen on ""Home Economics"" & ""Chicago Med"", she was a regular on ""SNL"" from 1985 to 1990",Nora Dunn,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(3, 2)","LAW, LEGALITY & COURT STUFF",23,"(400,)",False,1876's Kohl v. U.S. was the 1st Supreme Court case on the federal use of this; land in Ohio was to be condemned & used for a post office,eminent domain,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(4, 2)",CONSTRUCTING THE WORD,24,"(400,)",False,"Egg-based painting technique+British slang for ""crazy""=this feisty attitude",temperamental,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(5, 2)",PRESENTING MYTH GREECE,21,"(400,)",False,"According to Ovid, this mortal was stripped of her beauty by a vengeful Athena; her original charms included non-reptilian hair",Medusa,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(6, 2)",TV,20,"(400,)",False,Of mice & mayhem: Maurice LaMarche voiced the 2nd half of this animated title pair & had a simple goal--to take over the world,Pinky & the Brain,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(1, 3)",THE LIFE & TIMES OF NAPOLEON III,1,"(600,)",False,"Attempting to spread French influence, Napoleon III helped install an Austrian archduke as emperor of this nation in 1864",Mexico,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(2, 3)",A NORA,13,"(600,)",False,Nora Charles does some sleuthing with her husband Nick in this Dashiell Hammett novel that inspired a series of films,The Thin Man,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(3, 3)","LAW, LEGALITY & COURT STUFF",3,"(600,)",False,"In 1995 this lawyer made national news with a closing argument that included ""If it doesn't fit, you must acquit""",(Johnnie) Cochran,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(4, 3)",CONSTRUCTING THE WORD,19,"(600,)",False,A window covering+a computer glitch=this enthusiast,a shutterbug,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(5, 3)",PRESENTING MYTH GREECE,16,"(6500,)",True,"Pallas' daughter, this goddess totes Hermes' staff to carry a message of victory",Nike,0,0
jm_42,2025-05-07,2025 Jeopardy! Masters knockout round game 4.,Jeopardy,"(6, 3)",TV,7,"(600,)",False,"In 2025 he starred as a former U.S. president investigating a cyberattack on ""Zero Day""",Robert De Niro,0,0
