epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(4, 4)",WHAT HAPPENS IN ONSCREEN VEGAS,16,"(1600,)",False,"A billionaire offers a million to spend one night with a man's wife in this 1993 film; wink wink, nudge nudge--say no more",Indecent Proposal,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(5, 4)",IN THE DICTIONARY,5,"(1600,)",False,"The process of sending a criminal suspect to another country, or a performance of ""Cry Me A River""",rendition,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(6, 4)",MISH-MAPS,8,"(4000,)",True,The capital of Haiti relocates to a maritime province of Canada & becomes this,Port-au-Prince Edward Island,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(1, 5)",WINNING IS DIFFICULT!,20,"(2000,)",False,Ghiberti won the 15th c. competition to design this city's baptistry doors by opening his studio & listening to onlookers' ideas,Florence,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(2, 5)",ARCHITECTURE,3,"(2000,)",False,"The California champagne brand is spelled with a ""K"", this projecting part with a ""C""",a corbel,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(3, 5)",ONLY CONNECT,15,"(2000,)",False,"Before his death in Chatham on Cape Cod in 1622, this English-speaking Patuxet man interpreted for his Pilgrim pals",Squanto,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(4, 5)",WHAT HAPPENS IN ONSCREEN VEGAS,17,"(2000,)",False,"In ""Lost in America"" a Desert Inn exec has the obvious reply to this actor asking for his lost nest egg back--""I beg your pardon?""",Albert Brooks,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(5, 5)",IN THE DICTIONARY,6,"(2000,)",False,"From the same root as ""puncture"" comes this uneasy pricking of one's conscience",compunction,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Double Jeopardy,"(6, 5)",MISH-MAPS,9,"(2000,)",False,"A body of water moves from a volcanic caldera in Oregon to the site of a TV series in Central Missouri, becoming this",the Crater Lake of the Ozarks,0,0
9467,2025-12-30,"2025-2026 Second Chance competition week 3, semifinal game 2.",Final Jeopardy,"(1, 1)",ANIMAL NAMES,0,(),False,"Those returning from a 1920s expedition to Asia popularized this name for the buaja darat, or land crocodile",Komodo dragon,0,0
