epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(1, 1)",1989,20,"(200,)",False,"With Voyager 2's 1989 trip to Neptune, this is the only known planet not visited by spacecraft",Pluto,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(2, 1)",RELIGION,27,"(200,)",False,Pakistan was established as a haven for members of this religion,Islam,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(3, 1)",POTPOURRI,18,"(200,)",False,"Organization which sponsors ""The Great American Smokeout""",the American Cancer Society,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(4, 1)",TV SITCOMS,2,"(200,)",False,"The only word spoken by these 2 characters in ""Newhart""s 8-year run was ""Quiet!"" in the last episode",Darryl & my other brother Darryl,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(5, 1)",DESERTS,13,"(200,)",False,"Snow sometimes falls on this, Asia's largest desert",the Gobi,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(6, 1)","""X"", ""Y"", ""Z""",1,"(200,)",False,"In computer terms it means to erase, in science fiction terms, to hit someone with a ray gun",zap,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(1, 2)",1989,21,"(400,)",False,"Time Magazine's January 23, 1989 cover referred to this woman as ""The Silver Fox""",Barbara Bush,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(2, 2)",RELIGION,11,"(1800,)",True,"On February 17, 1966 Pope Paul VI reduced the Lenten Fast to these 2 days",Good Friday & Ash Wednesday,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(3, 2)",POTPOURRI,25,"(400,)",False,In 1966 these taxes were declared unconstitutional as a requirement for voting,poll taxes,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(4, 2)",TV SITCOMS,3,"(400,)",False,"This actor's only Emmy nomination was for his role as Buddy Sorrell in ""The Dick Van Dyke Show""",Morey Amsterdam,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(5, 2)",DESERTS,14,"(400,)",False,"Flat-topped mountains that are features of some deserts & are named after the Spanish word for ""table""",a mesa,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(6, 2)","""X"", ""Y"", ""Z""",6,"(400,)",False,"For silent film star Francis X. Bushman, ""X."" marked the spot for this middle name",Xavier,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(1, 3)",1989,22,"(600,)",False,"On Sept. 20, 1989 he was sworn in as the new President of South Africa",de Klerk,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(2, 3)",RELIGION,12,"(600,)",False,The Augsburg Confession of 1530 sets forth the basic tenets of this denomination,Lutheranism,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(3, 3)",POTPOURRI,28,"(600,)",False,Our largest national park outside Alaska,Yellowstone,0,0
superjeopardy_8,1990-08-04,Super Jeopardy! semifinal game 2.,Jeopardy,"(4, 3)",TV SITCOMS,4,"(600,)",False,"""Bub"" was Michael Francis O'Casey's nickname on this series",My Three Sons,0,0
