epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 1)",GRAND MARSHALS OF THE ROSE PARADE,27,"(200,)",False,This legendary animator was grand marshal in 1966; he died later that year,Disney,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 1)",LETTER PERFECT,6,"(200,)",False,"This letter was used by the Romans to represent 1,000",M,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 1)",THE COLORS OF MUSIC,23,"(200,)",False,"Van Morrison:""____ Eyed Girl""",Brown,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 1)",BREAK-UPS,22,"(200,)",False,"This power couple wed March 9, 1796; being the emperor of France has its perks: he nullified the marriage in 1809",Napoleon & Josephine,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 1)",STOP!,26,"(200,)",False,"Around 1900 in Kansas, she wanted folks to stop drinking, so she began taking a hatchet to local saloons",Carrie Nation,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 1)",HAMMER TIME,30,"(200,)",False,"Known for its cephalofoil, this fierce fish can grow 20 feet long",a hammerhead shark,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 2)",GRAND MARSHALS OF THE ROSE PARADE,13,"(400,)",False,This beloved voice of the Dodgers did the honors in 2014,(Vin) Scully,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 2)",LETTER PERFECT,9,"(400,)",False,This letter is used to define a generation & also as a label for superhero mutants,X,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 2)",THE COLORS OF MUSIC,4,"(400,)",False,"John Mellencamp:""____ Houses""",Pink,0,0
cwcpi_1,2024-01-12,"2024 Champions Wildcard play-in game 1.
Hosted by Buzzy Cohen.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 2)",BREAK-UPS,21,"(400,)",False,"This plastic couple got together in 1961; they split in 2004, but in 2011 she welcomed him back to her dream house",Barbie & Ken,0,0
