epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(1, 1)",I BRAIN RADIO,15,"(200,)",False,"The radio show ""Hidden Brain"" explores issues of mind & life, as in a 2019 story about what makes us ""Creatures of"" this",habit,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(2, 1)",WE'VE GOT THE RECEIPTS,17,"(200,)",False,"The price of this 1803 land deal, including interest, came to a bit more than $27 million",the Louisiana Purchase,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(3, 1)",TV CHARACTER ANALYSIS,5,"(200,)",False,"""Stranger Things"" have happened;name her number",Eleven,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(4, 1)",LANGUAGE LAB,8,"(200,)",False,In Italian anno is this amount of time,a year,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(5, 1)",OUR GOVERNMENT,24,"(200,)",False,"The Latin for ""twice"" & ""chamber"" gives us this term referring to the dual nature of our Congress",bicameral,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(6, 1)",COOKING WITH DAVID CHANG,6,"(200,)",False,"(David Chang delivers the clue.)  Like probably a lot of you, in college, I sustained myself on the instant type of these noodles, but you can actually do a lot with them, including making one of my favorite pasta dishes, cacio e pepe",ramen,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(1, 2)",I BRAIN RADIO,20,"(400,)",False,"At 14 this future DNA double helix discoverer went on radio's ""Quiz Kids"" for 3 weeks, beaten by 8-year-old Ruth Duskin",(James) Watson,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(2, 2)",WE'VE GOT THE RECEIPTS,13,"(400,)",False,Peter Minuit is said to have purchased this island in 1626 for 60 guilders worth of trade goods,Manhattan,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(3, 2)",TV CHARACTER ANALYSIS,1,"(400,)",False,Headin' Westeros;a mother of 3 (dragons),Daenerys,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(4, 2)",LANGUAGE LAB,9,"(400,)",False,"En français, la main gauche is this specific body part",the left hand,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(5, 2)",OUR GOVERNMENT,25,"(400,)",False,"Set at $28 trillion since August 2021, this ""D.C."" is a big topic in D.C. & limits the amount the Treasury can borrow",the debt ceiling,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(6, 2)",COOKING WITH DAVID CHANG,11,"(400,)",False,"(David Chang delivers the clue.)  Tamari is a richer & less salty alternative to regular soy sauce, & unlike soy sauce, has no added wheat, so it's this, as indicated on the label, & safe for certain diets",gluten free,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(1, 3)",I BRAIN RADIO,21,"(2400,)",True,"""How Can Adults Grow New Brain Cells"" on the Ted Radio Hour is a talk by Sandrine Thuret, professor of this science",neuroscience,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(2, 3)",WE'VE GOT THE RECEIPTS,7,"(600,)",False,"The human cost of building this waterway prior to its 1914 opening?  More than 5,600 lives",the Panama Canal,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(3, 3)",TV CHARACTER ANALYSIS,2,"(600,)",False,"The Penn Badgley is mightier;him or ""You"", take your pick",Joe (Goldberg),0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(4, 3)",LANGUAGE LAB,10,"(600,)",False,Entering a Spanish-speaking store?  Empuje para abrir means this,push to open,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(5, 3)",OUR GOVERNMENT,28,"(600,)",False,"When a president fails to sign a bill after Congress has adjourned, it's deemed this type of veto",pocket,0,0
ncc_10,2022-02-15,2022 National College Championship quarterfinal game 10.,Jeopardy,"(6, 3)",COOKING WITH DAVID CHANG,23,"(600,)",False,"(David Chang delivers the clue.)  Here's something cool: after cutting up these green onions, put the scraps with the roots in water in a sunny place & in a matter of weeks, they should regrow",scallions,0,0
