epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(1, 1)",MODERN FAMILY,30,"(200,)",False,"Starbucks uses it to describe a drink such as Frappuccino; in families, it describes one with stepsiblings living together",blended,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(2, 1)",THE BACHELOR,29,"(200,)",False,"In 1693 this physicist & lifelong bachelor said friend John Locke ""endeavored to embroil me with women""",Newton,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(3, 1)",THE GOOD DOCTOR,28,"(200,)",False,"He tested his killed polio virus vaccine on himself, but never patented the vaccine or earned any money from its discovery",Jonas Salk,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(4, 1)","BLANK-""ISH""",27,"(200,)",False,Gory horror movies are not for these people who are easily nauseated,squeamish,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(5, 1)",STUMP TOWN,26,"(200,)",False,"In the names of Iowa cities, this tree precedes Falls & Rapids",Cedar,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(6, 1)",KNIGHT LINE,25,"(200,)",False,"""A verray parfit gentil knight"" describes one of a cast of characters created by this poet",Chaucer,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(1, 2)",MODERN FAMILY,23,"(400,)",False,"Under the Affordable Care Act, dependent children are covered by mom or dad's health insurance until they reach this age",26,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(2, 2)",THE BACHELOR,22,"(400,)",False,"When fiancee Ann Coleman died soon after breaking off their engagement in 1819, this man returned to politics & never married",(James) Buchanan,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(3, 2)",THE GOOD DOCTOR,21,"(400,)",False,"Getting an M.D. at 17, he later joined the Army Medical Corps, where he figured out the cause of yellow fever",(Walter) Reed,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(4, 2)","BLANK-""ISH""",20,"(400,)",False,To add fake details to a real story to make it sound better,embellish,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(5, 2)",STUMP TOWN,6,"(400,)",False,This Florida coastal town incorporated in 1911 says its name comes from coconuts retrieved from the wreck of the Providencia,Palm Beach,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(6, 2)",KNIGHT LINE,24,"(400,)",False,"""Now, Hal, what time of day is it, lad?"" is this knight's first line of dialogue",Falstaff,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(1, 3)",MODERN FAMILY,8,"(600,)",False,"In world news, this policy whose end was announced in 2015 is estimated to have prevented 400 million births",the one-child policy,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(2, 3)",THE BACHELOR,15,"(600,)",False,This man was a bachelor during his 3 terms as mayor of New York City from 1978 to 1989,Ed Koch,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(3, 3)",THE GOOD DOCTOR,16,"(600,)",False,"Le bon docteur René Laënnec invented a monaural version of this instrument, long a staple of the medical kit",a stethoscope,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(4, 3)","BLANK-""ISH""",19,"(600,)",False,"In a chemical reaction, sulfur combines with silver to create this dark coating",tarnish,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(5, 3)",STUMP TOWN,5,"(600,)",False,The fabulous skiing of Snowmass is about 10 miles west of this city,"Aspen, Colorado",0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(6, 3)",KNIGHT LINE,2,"(600,)",False,"""Where is Becket, the traitor to the king?"" say the knights in this 1935 verse play",Murder in the Cathedral,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(1, 4)",MODERN FAMILY,11,"(800,)",False,"Among 18- to 34-year-olds, 2/3 of Italians live here, as opposed to 1/3 of Germans & Brits",with their parents,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(2, 4)",THE BACHELOR,13,"(800,)",False,"This unwed artist called his paintings his children & had more than 1,000 with him when he died near Oslo in 1944",(Edvard) Munch,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(3, 4)",THE GOOD DOCTOR,9,"(800,)",False,In the 1790s this English physician figured out that giving people cowpox would protect them against smallpox,(Edward) Jenner,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(4, 4)","BLANK-""ISH""",18,"(800,)",False,Estuaries & swamps have this type of water not quite as briny as the ocean,brackish,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(5, 4)",STUMP TOWN,3,"(800,)",False,A 3-letter tree is in the name of this Oregon city known for a Shakespeare festival,Ashland,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(6, 4)",KNIGHT LINE,1,"(800,)",False,"This knight ""blew upon the war-horn in dolor and in pain/ and all the Frenchmen hearkened and the Emperor Charlemagne""",Roland,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(1, 5)",MODERN FAMILY,14,"(1000,)",False,"In U.S. marriages with husband & wife working, this is now the case for 29% of wives, up from 18% in the 1980s",they outearn their husbands,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(2, 5)",THE BACHELOR,12,"(1000,)",False,The invisible hand of Cupid did not strike this 18th c. Scot who lived with his mother Margaret for much of his life,Adam Smith,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(3, 5)",THE GOOD DOCTOR,10,"(3800,)",True,"A vizier to Djoser, this Egyptian was one of the few mortals to be completely deified & was worshipped as the god of medicine",Imhotep,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(4, 5)","BLANK-""ISH""",17,"(1000,)",False,"This, another word for a fanfare, means the king has arrived",a flourish,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(5, 5)",STUMP TOWN,4,"(1000,)",False,Poplar Bluff is in Missouri; this tree Bluff is in Arkansas,Pine,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Jeopardy,"(6, 5)",KNIGHT LINE,7,"(1000,)",False,"The Red Cross Knight is ""pricking on the plaine"" in Book 1 of this long, long 1590 poem (""pricking"" meant spurring a horse)",The Faerie Queene,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(1, 1)",THE WORLD ACCORDING TO KAREEM,21,"(400,)",False,"(Kareem Abdul-Jabbar delivers the clue.)  I've shared the court with many great players, but one of the best was Oscar Robertson, who as my teammate on the 1971 NBA champion Milwaukee Bucks wore this number appropriate for a point guard",1,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(2, 1)",BRITISH STUFF,30,"(400,)",False,"The Radcliffe this, from a Latin word for a chamber, isn't photo equipment but a reading room at Oxford",Camera,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(3, 1)",ALBUMS,23,"(400,)",False,"With its debut album featuring ""Who Can It Be Now?"", this band went to No. 1 on at least 2 continents",Men at Work,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(4, 1)",HISTORY,29,"(400,)",False,Francis Drake became Sir Francis in April 1581 in the presence of this monarch,Elizabeth I,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(5, 1)",JEOPORTMANTEAU!,28,"(400,)",False,A kyber crystal-powered weapon plus baseball statistics analysis system of Bill James,lightSabermetrics,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(6, 1)",THE ARTS,27,"(400,)",False,In 1957 Danish architect Jørn Utzon won a contest to design this; his winning entry featured sail-like shells,the Sydney Opera House,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(1, 2)",THE WORLD ACCORDING TO KAREEM,20,"(800,)",False,"(Kareem Abdul-Jabbar delivers the clue.)  ""Give kids a shot that can't be blocked"" is the mission of my educational foundation for children named for this, my signature basketball move",the skyhook,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(2, 2)",BRITISH STUFF,24,"(800,)",False,"In 2019 the venerable travel firm named for this man suddenly collapsed, stranding 150,000 Brits abroad on holiday",Cook,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(3, 2)",ALBUMS,22,"(800,)",False,"""Follow God"" & ""Closed On Sunday"" are tracks on this 2019 Kanye West album",Jesus Is King,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(4, 2)",HISTORY,4,"(800,)",False,"Making it tough on the pres. seeking re-election, the Dow Jones Industrial Average hit an all-time low of 41.22 in this year",1932,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(5, 2)",JEOPORTMANTEAU!,25,"(800,)",False,"Sentient creature like Olaf or Frosty plus ""the #1 kosher wine brand in America""",snowManischewitz,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(6, 2)",THE ARTS,26,"(800,)",False,"Ceramicist Beatrice Wood was nicknamed ""The Mama"" of this art movement",Dada,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(1, 3)",THE WORLD ACCORDING TO KAREEM,19,"(1200,)",False,"(Kareem Abdul-Jabbar delivers the clue.)  My heroes include this man killed in 1770 who's been lauded as ""the first to defy, the first to die"" & ""the first to pour out his blood as a precious libation on the altar of a people's rights""",Crispus Attucks,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(2, 3)",BRITISH STUFF,17,"(1200,)",False,You'll find an amphibian in the name of this classic English dish that features sausage & Yorkshire pudding,toad in the hole,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(3, 3)",ALBUMS,18,"(1200,)",False,"""You go back to her"" but Amy Winehouse goes elsewhere on this title track","""Back To Black""",0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(4, 3)",HISTORY,2,"(1200,)",False,In 1976 a military junta seized power in Argentina not from Eva Peron but from this widow,Isabel Perón,0,0
goattournament_7,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 1.",Double Jeopardy,"(5, 3)",JEOPORTMANTEAU!,15,"(1200,)",False,"Small, oblong Chinese citrus fruit plus rhymed verse employed by Omar Khayyam & Nostradamus",a kumquatrain,0,0
