epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
9345,2025-05-30,,Jeopardy,"(1, 1)",20th CENTURY AMERICA,28,"(200,)",False,"In the early 1900s, long before anyone wondered about a Tesla's range, GE introduced a network of these called electrants",charging stations,0,0
9345,2025-05-30,,Jeopardy,"(2, 1)",IN THE WORDS OF THE POET,30,"(200,)",False,"""Tyger Tyger, burning bright, in the forests of the night; what immortal hand or eye, could frame thy fearful symmetry?""",Blake,0,0
9345,2025-05-30,,Jeopardy,"(3, 1)",DON'T MISS THE BOAT,27,"(200,)",False,"Once a type of oar-powered vessel, it now means a vessel's cooking facilities",a galley,0,0
9345,2025-05-30,,Jeopardy,"(4, 1)",THE SHAPE OF YOU,26,"(200,)",False,"This building has 7,754 windows & 17 1/2 miles of corridors",the Pentagon,0,0
9345,2025-05-30,,Jeopardy,"(5, 1)",TV SETTINGS,29,"(200,)",False,The ubiquitous Monk's Cafe served big salads to go on this sitcom,Seinfeld,0,0
9345,2025-05-30,,Jeopardy,"(6, 1)",FROM OTHER LANGUAGES,18,"(200,)",False,"From Italian for ""little house"", we use the word to mean a gambling establishment",a casino,0,0
9345,2025-05-30,,Jeopardy,"(1, 2)",20th CENTURY AMERICA,22,"(400,)",False,"More serious than Powerball, the first peacetime one of these lotteries began October 29, 1940, as the secretary of war pulled out number 158",a draft (lottery),0,0
9345,2025-05-30,,Jeopardy,"(2, 2)",IN THE WORDS OF THE POET,23,"(400,)",False,"""And that is the name that you never will guess... but the cat himself knows, and will never confess""",(T.S.) Eliot,0,0
9345,2025-05-30,,Jeopardy,"(3, 2)",DON'T MISS THE BOAT,10,"(400,)",False,This popular type of fishing boat can get into shallow water to pursue the large & small-mouthed fish it's named for,(a) bass (boat),0,0
9345,2025-05-30,,Jeopardy,"(4, 2)",THE SHAPE OF YOU,11,"(400,)",False,"Also called the joining knot, it's the first one you'll learn to tie in the Boy Scouts",a square knot,0,0
9345,2025-05-30,,Jeopardy,"(5, 2)",TV SETTINGS,24,"(400,)",False,"The main apartment in ""The Big Bang Theory"" is at the fictional 2311 North Los Robles in this nonfictional California city",Pasadena,0,0
9345,2025-05-30,,Jeopardy,"(6, 2)",FROM OTHER LANGUAGES,13,"(400,)",False,"From the French for ""spinning top"", it's a full turn of the body as in ballet",a pirouette,0,0
9345,2025-05-30,,Jeopardy,"(1, 3)",20th CENTURY AMERICA,7,"(600,)",False,"STS-1, the first space shuttle mission, carried Robert Crippen & John Young aboard the craft named this",the Columbia,0,0
9345,2025-05-30,,Jeopardy,"(2, 3)",IN THE WORDS OF THE POET,5,"(600,)",False,"""It was one by the village clock, when he galloped into Lexington. He saw the gilded weathercock swim in the moonlight""",Longfellow,0,0
9345,2025-05-30,,Jeopardy,"(3, 3)",DON'T MISS THE BOAT,25,"(600,)",False,"Now usually meaning a short-term job, in the age of sail it was a ship's 3-letter boat used to transport officers",a gig,0,0
9345,2025-05-30,,Jeopardy,"(4, 3)",THE SHAPE OF YOU,19,"(600,)",False,"MMA fighter Israel Adesanya wished to create ""more magical moments"" in this area, & allow me to translate ""magical"": that means ""violent""",the octagon,0,0
