epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(1, 1)",THE CROWN,30,"(200,)",False,"In a Season 1 episode, Elizabeth prepares for this June 2, 1953 event""It's not as easy as it looks.""""It's exactly what the King said.""""I remember.""",her coronation,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(2, 1)",CHARITIES,29,"(200,)",False,300 volunteers came together in 1971 to create this world-spanning charity also called Médecins Sans Frontieres,Doctors Without Borders,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(3, 1)",LITERALLY STUPID ANSWERS,28,"(200,)",False,"Shortly after ""imbalance"" in the dictionary is this noun denoting one who is stupid & inane",an imbecile,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(4, 1)",SHORT STORY SYLLABUS,27,"(200,)",False,"""The Lone Ranger &"" this man ""Fistfight in Heaven"" is the title story of a collection by Native American author Sherman Alexie",Tonto,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(5, 1)",COLLEGE FOOTBALL: AFTER THE GAME,26,"(200,)",False,In 2004 an NCAA award was established in the name of this center on the 1933 Michigan team & future politician,Gerald Ford,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(6, 1)","THE ""GOLD"", ""BERG""s",25,"(200,)",False,"This man from Medford, Massachusetts was the 108th mayor of New York City",Bloomberg,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(1, 2)",THE CROWN,12,"(400,)",False,"In a dramatic moment, Elizabeth confronts this uncle & rejects his bid to regain a royal role""But when the truth finally came out, the truth... it makes a mockery of even the central tenets of Christianity.""",the Duke of Windsor,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(2, 2)",CHARITIES,20,"(400,)",False,A charity named for this actor who was paralyzed in 1995 aims to better the lives of those with spinal cord injuries,Christopher Reeve,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(3, 2)",LITERALLY STUPID ANSWERS,17,"(400,)",False,It was also called a fool's cap,a dunce cap,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(4, 2)",SHORT STORY SYLLABUS,6,"(400,)",False,"A Dostoyevsky story is titled these, the daylit evenings of St. Petersburg in summertime","""White Nights""",0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(5, 2)",COLLEGE FOOTBALL: AFTER THE GAME,10,"(400,)",False,"Before starring on a 4-letter TV drama, Mark Harmon starred for this 4-letter school as a QB, averaging 7.2 yards a carry in '73",UCLA,0,0
goattournament_3,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 1.",Jeopardy,"(6, 2)","THE ""GOLD"", ""BERG""s",24,"(400,)",False,"He wrote the screenplay for ""Butch Cassidy & the Sundance Kid"" & adapted his own novel ""Marathon Man"" for the movies",William Goldman,0,0
