epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 1)",STATE CAPITALS,29,"(200,)",False,"When Houston became Texas' capital in 1842, this city kept the archives & forced a move back to it",Austin,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 1)",SAINTS & SINNERS,28,"(200,)",False,"He expected a debate but didn't expect to start a new church when he posted his ""95 Theses"" in 1517",Martin Luther,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 1)",ARTISTS,24,"(200,)",False,"Unlike other artists of the time, Leonardo based these angel parts on the ones that birds have",Wings,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 1)",WORLD HISTORY,25,"(200,)",False,In 1947 Britain's George VI dropped his title as emperor of this country,India,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 1)",HODGEPODGE,30,"(200,)",False,"""Blow The Man Down"" is an example of this type of song sailors sang while working on sailing ships",Shanty,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 1)",SMITHS,6,"(200,)",False,"The Pilgrims used the maps & books of this founder of Virginia, but did not accept his services",Captain John Smith,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 2)",STATE CAPITALS,27,"(400,)",False,It's named for a Maine general's daughter,Augusta,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(2, 2)",SAINTS & SINNERS,19,"(400,)",False,Mark's gospel says this woman whom Jesus cured of seven demons was the first to see him resurrected,Mary Magdalene,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(3, 2)",ARTISTS,21,"(400,)",False,"He was the subject of Gilbert Stuart's ""Vaughn"", ""Landsdowne"" & ""Athenaeum"" portraits",George Washington,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(4, 2)",WORLD HISTORY,20,"(400,)",False,"On May 30, 1967 it declared itself a republic & seceded from Nigeria",Biafra,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(5, 2)",HODGEPODGE,23,"(400,)",False,"In 1802 Napoleon instituted this award, France's highest",Legion of Honor,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(6, 2)",SMITHS,5,"(400,)",False,"This former ABC News anchor played himself in ""Close Encounters of the Third Kind"" & ""The Candidate""",Howard K. Smith,0,0
superjeopardy_4,1990-07-07,Super Jeopardy! semifinal game 1.,Jeopardy,"(1, 3)",STATE CAPITALS,26,"(1000,)",True,"Listing the states alphabetically, this is the capital of the state at the top of the list",Montgomery (Alabama),0,0
