epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 1)",IDEAS FOR TOURISM CAMPAIGNS,30,"(200,)",False,3.9 million square miles in area; about 10 people per square mile; goin' to Saskatoon?  We got room for ya,Canada,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 1)",BROADWAY HIT ALIASES,24,"(200,)",False,"""46th State!""",Oklahoma!,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 1)",SCIENTIFIC & MEDICAL ABBREVIATIONS,23,"(200,)",False,You deserve a big bear hug if you known that UMa is an abbreviation for this constellation,Ursa Major,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 1)",OCCUPATIONS,14,"(200,)",False,"You'll weld & shape andirons, hinges & even special ""shoes"" in this job",a farrier (or blacksmith),0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 1)",H.P. SAUCE,3,"(200,)",False,An iconic basset hound represents this brand of footwear,Hush Puppies,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 1)",NATO PHONETIC ALPHABET CODE WORDS,25,"(200,)",False,"The official formal one for a U.S. Marine is known as ""dress blues""",uniform,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 2)",IDEAS FOR TOURISM CAMPAIGNS,9,"(400,)",False,"Vatnajokull Glacier calls to you, & we'll throw in a 50/50 shot at seeing Bjork somewhere",Iceland,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 2)",BROADWAY HIT ALIASES,8,"(400,)",False,"""Instruction for Corporate Advancement Requiring Little Effort""",How to Succeed in Business Without Really Trying,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 2)",SCIENTIFIC & MEDICAL ABBREVIATIONS,16,"(400,)",False,"Fast or slow, HR or HRT is short for this",heart rate,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 2)",OCCUPATIONS,22,"(400,)",False,"Plumbers take their job name from plumbum, this element in Latin & an early material for making water pipes",lead,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 2)",H.P. SAUCE,4,"(400,)",False,"This small measure was Pa's nickname for Laura on ""Little House on the Prairie""",Half Pint,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 2)",NATO PHONETIC ALPHABET CODE WORDS,26,"(400,)",False,"It's a Peruvian city, old bean",Lima,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 3)",IDEAS FOR TOURISM CAMPAIGNS,10,"(600,)",False,"We're one big island! (& several small ones); lemur entertain you! (Disclaimer: Lemurs will not, repeat not, speak to you)",Madagascar,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 3)",BROADWAY HIT ALIASES,1,"(600,)",False,"""Tresses""",Hair,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 3)",SCIENTIFIC & MEDICAL ABBREVIATIONS,17,"(600,)",False,"Vegetables that have had their DNA altered are known as GM foods, standing for this",genetically modified,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 3)",OCCUPATIONS,2,"(600,)",False,"Before embarking on a career in this job of installing window glass, note the Department of Labor says it has a high injury rate",a glazier,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 3)",H.P. SAUCE,5,"(600,)",False,"H2O2, used as a bleach",hydrogen peroxide,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 3)",NATO PHONETIC ALPHABET CODE WORDS,27,"(600,)",False,"Check in, check out; H is this",hotel,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 4)",IDEAS FOR TOURISM CAMPAIGNS,11,"(800,)",False,A few balboas is a small price to explore a bridge between two continents,Panama,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 4)",BROADWAY HIT ALIASES,20,"(800,)",False,"""Hilarious Chick""",Funny Girl,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 4)",SCIENTIFIC & MEDICAL ABBREVIATIONS,18,"(800,)",False,"Abbreviated TM, it separates the outer ear from the middle ear",tympanic membrane,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 4)",OCCUPATIONS,13,"(800,)",False,In this exotic job one uses music & movement to entrance a cobra,a snake charmer,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 4)",H.P. SAUCE,6,"(800,)",False,"It's the anterior bony portion of the roof of the mouth; the ""soft"" one is muscular",hard palate,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 4)",NATO PHONETIC ALPHABET CODE WORDS,28,"(800,)",False,F is this dance done in 4/4 time in a slow-quick-quick rhythm,foxtrot,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(1, 5)",IDEAS FOR TOURISM CAMPAIGNS,12,"(1000,)",False,"3 decades free from being the second name in a paired country, see the Gate of Freedom Monument near the Morava River",Slovakia,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(2, 5)",BROADWAY HIT ALIASES,21,"(1000,)",False,"""Cigarette Street""",Tobacco Road,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(3, 5)",SCIENTIFIC & MEDICAL ABBREVIATIONS,19,"(1000,)",False,"CP is an abbreviation for chest pain, as well as for this crippling disorder caused by damage to the brain",cerebral palsy,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(4, 5)",OCCUPATIONS,15,"(1000,)",False,A licensed insurance one of these investigates claims to see if or how much his company should pay,adjuster,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(5, 5)",H.P. SAUCE,7,"(1200,)",True,"This phrase is Greek for ""the many""",hoi polloi,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Jeopardy,"(6, 5)",NATO PHONETIC ALPHABET CODE WORDS,29,"(1000,)",False,Take a swing at it--G is this,golf,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Double Jeopardy,"(1, 1)",LITERATURE,1,"(400,)",False,"Geoffrey Chaucer told ""Tales"" from this English town known for its cathedral",Canterbury,0,0
cwcpi_3,2024-02-02,"2024 Champions Wildcard play-in game 3.
Game entered from TuneIn audio presentation.",Double Jeopardy,"(2, 1)",PICK YOUR POISON,11,"(400,)",False,The death cup & destroying angels are poisonous ones of these,mushrooms,0,0
