epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(1, 1)",AMERICAN IDOLS,28,"(200,)",False,"(Lionel Richie delivers the clue.) In 2012 I had the honor of singing for my idol, Muhammad Ali, at a benefit for his center that fights this disease--we helped raise $9.1 million that night",Parkinson's,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(2, 1)",TOY STORY,26,"(200,)",False,"In 1939 Sawyer's Inc. introduced this, a slide stereoscope",the View-Master,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(3, 1)",GEO-VERSE,29,"(200,)",False,"""U"" is this nation, ""The"" is not required; Kuchma was leader, but he's long retired",Ukraine,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(4, 1)",NOT AN ARMCHAIR EXPERT,30,"(200,)",False,"(Dax Shepard delivers the clue.)  Paleontologist Roy Chapman Andrews, who may have inspired the character of Indiana Jones, discovered the first of these objects that never got to hatch",a dinosaur egg,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(5, 1)",TRIPLE RHYME TIME,23,"(200,)",False,Sacred place for your most exceptional bottle of Bordeaux,a fine wine shrine,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(6, 1)",GREATEST OF ALL TIME TRAVELERS,22,"(200,)",False,"In Stephen King's ""11/22/63"", Jake Epping travels back in time to prevent this event from ever happening",the Kennedy assassination,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(1, 2)",AMERICAN IDOLS,27,"(400,)",False,"(Katy Perry delivers the clue.)  I will always love this country star, & in 2016 I got to present her with the Tex Ritter Film Award for her ""Coat of Many Colors"" TV movie",Dolly Parton,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(2, 2)",TOY STORY,25,"(400,)",False,"The Christmas fad of 1983 was this doll, featured on the cover of Newsweek in December of that year",the Cabbage Patch doll,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(3, 2)",GEO-VERSE,19,"(400,)",False,"""M"" is this mountain on Switzerland's fence; Walt Disney built one, but not as immense",the Matterhorn,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(4, 2)",NOT AN ARMCHAIR EXPERT,24,"(400,)",False,"(Dax Shepard delivers the clue.)  The pioneering polymer chemist Wallace Carothers developed not only nylon but neoprene, the first successful artificial rubber, while working for this Delaware company",DuPont,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(5, 2)",TRIPLE RHYME TIME,20,"(400,)",False,A sedate date tree that's the subject of a biblical poem,a calm psalm palm,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(6, 2)",GREATEST OF ALL TIME TRAVELERS,21,"(400,)",False,"In this Audrey Niffenegger novel, Clare is married to Henry, who suffers from Chrono-Displacement Disorder",The Time Traveler's Wife,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(1, 3)",AMERICAN IDOLS,17,"(600,)",False,"(Ryan Seacrest delivers the clue.)  The legendary Dick Clark was an idol of mine growing up; we both started out as D.J.s, me in Los Angeles & Dick in this city where he first hosted ""American Bandstand""",Philadelphia,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(2, 3)",TOY STORY,14,"(600,)",False,This animated girl has a doctor's bag & your kids can have a toy version of it,Doc McStuffins,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(3, 3)",GEO-VERSE,18,"(600,)",False,"""P"" is this forest, you'd go if you could; it's a national park full of agatized wood",Petrified Forest,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(4, 3)",NOT AN ARMCHAIR EXPERT,10,"(600,)",False,"(Dax Shepard delivers the clue.)  A.J.P. Taylor, who taught Michael Palin at Oxford, was a model for the famous historian who's suddenly killed by a knight on horseback in this comedy film",Monty Python and the Holy Grail,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(5, 3)",TRIPLE RHYME TIME,2,"(600,)",False,A flexible & enormous customer,a pliant giant client,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(6, 3)",GREATEST OF ALL TIME TRAVELERS,5,"(2400,)",True,"In Chapter 16 of ""A Connecticut Yankee in King Arthur's Court"", Hank meets this woman whose first name is the same as his surname",Morgan le Fay,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(1, 4)",AMERICAN IDOLS,16,"(800,)",False,"(Luke Bryan delivers the clue.)  I've been inspired by this idol since I was 4 years old singing ""See See Rider"", the first song he performed on his ""Aloha from Hawaii"" TV special",Elvis,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(2, 4)",TOY STORY,13,"(800,)",False,"An iconic red frame, a magic screen & 2 white knobs are integral to this classic toy",Etch A Sketch,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(3, 4)",GEO-VERSE,11,"(800,)",False,"""A"" is this desert, dry & horrific; it was the prize in the War of the Pacific",the Atacama,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(4, 4)",NOT AN ARMCHAIR EXPERT,9,"(800,)",False,"(Dax Shepard delivers the clue.)  William Maples was an expert in forensic anthropology, working on the bodies of the Romanovs, the Elephant Man & this U.S. president whose mysterious death in 1850 turned out to be less from arsenic & more from too many cherries",(Zachary) Taylor,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(5, 4)",TRIPLE RHYME TIME,1,"(800,)",False,A congenial game bird under glass as a gift,a pleasant pheasant present,0,0
goattournament_2,2020-01-07,"Jeopardy!: The Greatest of All Time match 1, game 2.",Jeopardy,"(6, 4)",GREATEST OF ALL TIME TRAVELERS,6,"(800,)",False,"In this 1969 classic Tralfamadorians abduct the protagonist who has unfortunately become ""unstuck in time""",Slaughterhouse-Five,0,0
