epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
4176,2002-10-28,,Jeopardy,"(1, 1)",THE U.S. CONSTITUTION,26,"(200,)",False,"The first 3 articles deal with forming the 3 branches of government, with this branch last in Article 3",judiciary,1,0
4176,2002-10-28,,Jeopardy,"(2, 1)","""GIRL"" MOVIES",11,"(200,)",False,1968:Starring Barbra Streisand,Funny Girl,1,0
4176,2002-10-28,,Jeopardy,"(3, 1)",AMERICAN CITIES,1,"(200,)",False,"About this city's 1906 earthquake, Jack London wrote, ""Day was trying to dawn through the smoke pall""",San Francisco,1,0
4176,2002-10-28,,Jeopardy,"(4, 1)",FACE TALK,6,"(200,)",False,"The rim or edge of a crater, cup or golf hole",lip,1,0
4176,2002-10-28,,Jeopardy,"(5, 1)",WE MADE IT,21,"(200,)",False,Ben Franklin invented these kinds of optical lenses for distance & reading,bifocals,1,0
4176,2002-10-28,,Jeopardy,"(6, 1)",JUSTIN TIME,16,"(200,)",False,Schoolteacher Justin Morgan lent his name to a breed of this animal developed in the U.S. in the 1800s,horse,1,0
4176,2002-10-28,,Jeopardy,"(1, 2)",THE U.S. CONSTITUTION,27,"(400,)",False,"It's interesting (or is it?) that at 12 letters, it's the longest word in the original document's Preamble",Constitution,0,3
4176,2002-10-28,,Jeopardy,"(2, 2)","""GIRL"" MOVIES",12,"(400,)",False,1977:With Marsha Mason,The Goodbye Girl,1,0
4176,2002-10-28,,Jeopardy,"(3, 2)",AMERICAN CITIES,2,"(400,)",False,This state capital lies on both banks of the Mississippi River at the confluence of the Minnesota River,St. Paul,1,0
4176,2002-10-28,,Jeopardy,"(4, 2)",FACE TALK,7,"(400,)",False,"If you don't finish all the assignments due in a course, you might see this letter on your transcript",I (incomplete),1,0
4176,2002-10-28,,Jeopardy,"(5, 2)",WE MADE IT,22,"(400,)",False,In the '60s Robert Moog became a household name for the invention of one of these instruments that bears his name,synthesizer,1,0
4176,2002-10-28,,Jeopardy,"(6, 2)",JUSTIN TIME,17,"(400,)",False,Justin Henry earned an Oscar nomination as Dustin Hoffman & Meryl Streep's son in this film,Kramer vs. Kramer,1,0
4176,2002-10-28,,Jeopardy,"(1, 3)",THE U.S. CONSTITUTION,28,"(600,)",False,"When the Constitutional Convention met in May 1787, this man was chosen its presiding officer",George Washington,0,3
4176,2002-10-28,,Jeopardy,"(2, 3)","""GIRL"" MOVIES",13,"(600,)",False,1966:Starring Lynn Redgrave,Georgy Girl,1,0
4176,2002-10-28,,Jeopardy,"(3, 3)",AMERICAN CITIES,3,"(600,)",False,"This city on Lake Michigan is ""The Beer Capital of America""",Milwaukee,1,0
4176,2002-10-28,,Jeopardy,"(4, 3)",FACE TALK,8,"(600,)",False,Name of the dynasty that ruled China from 265 to 420 A.D.,Chin,1,0
4176,2002-10-28,,Jeopardy,"(5, 3)",WE MADE IT,23,"(2600,)",True,This amusement park claims the invention of the hot dog & the roller coaster,Coney Island,1,0
4176,2002-10-28,,Jeopardy,"(6, 3)",JUSTIN TIME,18,"(600,)",False,Justin Huish was right on target winning a gold medal in this sport at the 1996 Summer Olympics,archery,1,0
4176,2002-10-28,,Jeopardy,"(1, 4)",THE U.S. CONSTITUTION,29,"(800,)",False,"Rhode Island never ratified this amendment even after it went into effect on January 16, 1920",Prohibition,1,1
