epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 1)",ALL I SEE IS Y-O-U,14,"(100,)",False,"This food is made by letting warm, bacteria-laden milk sit out for hours; sounds deliciousYO_U__",yogurt,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 1)",RECENT TV,1,"(100,)",False,"There's no sign of Batman, but we'll settle for a latex-laden Colin Farrell as the titular villain of this 2024 series",The Penguin,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 1)",TEXTING ABBREVIATIONS,4,"(100,)",False,SMH:I'm showing disapproval by moving my skull from side to side,shaking my head,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 1)",WE DON'T DESERVE DOGS,7,"(100,)",False,"According to the National Hot Dog & Sausage Council, topping a wiener with this tomato-y condiment after you turn 18 is a no-no",ketchup,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(5, 1)",ALLITERATIVE ANATOMY,17,"(100,)",False,"Estimates show that, among humans, 10% of these umbilici are ""outies""",bellybuttons,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(6, 1)",FERN BABY FERN,16,"(100,)",False,"Ferns are plants that reproduce using spores, which means they don't grow flowers & they don't produce or spread these",seeds,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 2)",ALL I SEE IS Y-O-U,22,"(200,)",False,"John Fogerty sang that he was born on this type of waterway, but he's actually from Northern California__YOU",a bayou,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 2)",RECENT TV,2,"(200,)",False,"This rock boss memorably appears in the final season of ""Curb Your Enthusiasm""; he blames Larry for giving him COVID",Bruce Springsteen,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 2)",TEXTING ABBREVIATIONS,5,"(200,)",False,"NVM:Actually, disregard what I just said (like how much I love that 1991 Nirvana album)",nevermind,0,0
pcj_30,2025-01-29,2025 Primetime Celebrity Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 2)",WE DON'T DESERVE DOGS,8,"(200,)",False,"In the U.S., we officially celebrate hot dogs in this month, as nothing says independence like grabbing onto a plump foot-long",July,0,0
