epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(1, 1)",BROADWAY,29,"(200,)",False,"In a biographical musical, Adrienne Warren portrays this pop icon singing one of her biggest songs""Big wheel keep on turning (turning) / Proud Mary keep on burning (burning) / Rolling, rolling...""",Tina Turner,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(2, 1)",NONSENSE WORDS,27,"(200,)",False,"This author gave us many nonsense words & was not afraid to use them in titles, as in ""Bartholomew and the Oobleck""",Dr. Seuss,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(3, 1)",LITERARY TERMS & DEVICES,30,"(200,)",False,"Italian for ""stopping place"" gives us this word for a part of a poem",stanza,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(4, 1)",THE GREATEST CANADIANS OF ALL TIME,23,"(200,)",False,"(Ryan Reynolds delivers the clue.)  With more than 40 books of poetry, fiction & essays to her name, this author has won the Booker Prize twice: for ""The Blind Assassin"" in 2000 & for ""The Testaments"" in 2019",(Margaret) Atwood,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(5, 1)",MATH TO ROMAN NUMERALS TO INITIALS TO NAMES,7,"(200,)",False,800 + 250 to this architect of a D.C. landmark dedicated in 1982,Maya Lin,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(6, 1)",WELCOME BACK BOYS!,21,"(200,)",False,"Inconsistently consistent, he took the oath of office on March 4, 1885 & was back for more on March 4, 1893",Grover Cleveland,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(1, 2)",BROADWAY,28,"(400,)",False,Oscar winner Diablo Cody wrote the book for this show that gets its title & music from Alanis Morissette's hit 1995 album,Jagged Little Pill,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(2, 2)",NONSENSE WORDS,26,"(400,)",False,"In one episode of ""The Big Bang Theory"", Sheldon says, ""You've fallen for one of my classic pranks"" & then this word",Bazinga!,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(3, 2)",LITERARY TERMS & DEVICES,24,"(400,)",False,"It's the German word for a novel about the education & formative years of the protagonist; ""The Catcher in the Rye"" is one",a Bildungsroman,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(4, 2)",THE GREATEST CANADIANS OF ALL TIME,22,"(400,)",False,"(Ryan Reynolds delivers the clue.)  This educator who thought the printed book was an institution that was fated to disappear gave us an aphorism that has not disappeared: ""the medium is the message""",Marshall McLuhan,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(5, 2)",MATH TO ROMAN NUMERALS TO INITIALS TO NAMES,6,"(400,)",False,"The square root of 4,000,000 to this guy who hit more than 500 career home runs from 1986 to 2001",Mark McGwire,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(6, 2)",WELCOME BACK BOYS!,20,"(400,)",False,He's the party hearty family member who returns home & gets a nifty meal in Luke 15,the Prodigal Son,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(1, 3)",BROADWAY,13,"(600,)",False,"The 2019 musical ""Hadestown"" goes straight to Hell with Tony winner André de Shields as this Greek messenger god""The wage is nothing and the work is hard / It’s a graveyard in Hadestown""""Way down Hadestown / Way down under the ground""",Hermes,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(2, 3)",NONSENSE WORDS,25,"(600,)",False,"Created as the name of the ""Lord High Everything Else"" in ""The Mikado"", it now means an important or self-important person",a pooh-bah,0,0
goattournament_8,2020-01-14,"Jeopardy!: The Greatest of All Time match 4, game 2.",Jeopardy,"(3, 3)",LITERARY TERMS & DEVICES,8,"(600,)",False,"This concept of divine intervention to resolve the plot was used in the Sophocles play ""Philoctetes""",deus ex machina,0,0
