epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(1, 1)",VIRTUE SIGNALING,30,"(200,)",False,This 2-letter creature often found in artworks of the nativity is a symbol of patience,an ox,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(2, 1)",TENNIS LESSON,28,"(200,)",False,"This term for a tennis score of zero may come from a corruption of French for ""the egg""",love,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(3, 1)",A MONTH OF EVENTS,26,"(200,)",False,Geography Awareness Week & National Stuffing Day,November,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(4, 1)",THE PLACES YOU'LL GO!,25,"(200,)",False,"You could visit the Rijksmuseum & watch ""Operation Night Watch"" as it studies one of this man's masterworks with a stereomicroscope",Rembrandt,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(5, 1)",A KID DID THAT,29,"(200,)",False,Look it up online: a 9-year-old boy came up with this word for 1 followed by 100 zeroes,a googol,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(6, 1)",HETERONYMS,20,"(200,)",False,To offer for consideration & a gift,"present [""pree-ZENT""] & present [""PREZ-unt""]",0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(1, 2)",VIRTUE SIGNALING,22,"(400,)",False,"Sitting on the ground, not on a throne, is the Madonna of this quality, related to the Latin humus, meaning ""the earth""",humility,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(2, 2)",TENNIS LESSON,27,"(400,)",False,In 2002-03 Venus Williams lost 4 straight Grand Slam finals to this player,Serena Williams,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(3, 2)",A MONTH OF EVENTS,24,"(400,)",False,The kickoff of the 2021 NFL regular season & Arrrr!  Talk Like a Pirate Day,September,0,0
ncc_13,2022-02-17,2022 National College Championship semifinal game 1.,Jeopardy,"(4, 2)",THE PLACES YOU'LL GO!,23,"(400,)",False,You could follow in Dian Fossey's footsteps & head to Congo's Virunga National Park to study these mammals,(mountain) gorillas,0,0
