epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(1, 1)",MOZART,30,"(200,)",False,"(Sarah of the Clue Crew reports from the Mozart Birthplace in Salzburg, Austria.)  On January 27, 1756 Anna Mozart gave birth in this room to a son they named Wolfgang; his middle name was Theophilus, or ""beloved of God"", but we know it better as this Latin name meaning the same",Amadeus,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(2, 1)",THE ____ OF ____,29,"(200,)",False,"On the Moon, it's where the Eagle landed July 20, 1969",the Sea of Tranquility,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(3, 1)",THIS WILL TIE YOUR ROOM TOGETHER,28,"(200,)",False,"In Islam, many prayer rugs have an arch-shaped design called a mihrab, which the user faces toward this city before kneeling",Mecca,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(4, 1)",THEY'RE BACK!,27,"(200,)",False,"Submitted for your approval, Jordan Peele as host & narrator of the reboot of this anthology series",The Twilight Zone,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(5, 1)",NAME THE DECADE,26,"(200,)",False,Christopher Columbus makes his last transatlantic trip: the first decade of this century,the 1500s (or the 16th),0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(6, 1)",GOATS,25,"(200,)",False,"""The Field Guide to Goats"" says to be sure to discourage aggression, as a goat doing this to you with his head can break a bone",butting,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(1, 2)",MOZART,20,"(400,)",False,"(Jimmy of the Clue Crew reports from the Mozart Residence in Salzburg, Austria.)  In 1783 Mozart visited his hometown for the last time, staying with his dad & working on his ""Mass in C minor"", which like his famous ""Requiem"", was left in this condition",unfinished,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(2, 2)",THE ____ OF ____,18,"(400,)",False,"In the '60s & in a song from ""Hair"", it was the ""dawning of"" this",the Age of Aquarius,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(3, 2)",THIS WILL TIE YOUR ROOM TOGETHER,21,"(400,)",False,These Native American people who call themselves Dine are known for their patterned rugs,the Navajo,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(4, 2)",THEY'RE BACK!,22,"(400,)",False,The reboot of this soapy series about the wealthy Carrington & Colby families changed the setting from Denver to Atlanta,Dynasty,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(5, 2)",NAME THE DECADE,23,"(400,)",False,The Erie Canal is completed & opens for business,the 1820s,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(6, 2)",GOATS,24,"(400,)",False,"Unlike cow milk, goat milk is naturally this, with emulsified fats & non-separated cream",homogenized,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(1, 3)",MOZART,16,"(600,)",False,"(Jimmy of the Clue Crew reports from the Mozart Birthplace in Salzburg, Austria.)  Salzburg craftsman Andreas Mayr made a child's violin that Mozart would receive in 1762; Wolfgang would go on to compose five of these works for violin & orchestra",concerto,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(2, 3)",THE ____ OF ____,17,"(600,)",False,"In the news in 1961, Bahía de Cochinos is better known to us as this",Bay of Pigs,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(3, 3)",THIS WILL TIE YOUR ROOM TOGETHER,15,"(600,)",False,Sisal rugs are made from the fibers of this succulent that's also used to make beer & other alcoholic beverages,agave,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(4, 3)",THEY'RE BACK!,7,"(600,)",False,"In 2019 this detective was back on the case, working with her dad to solve cases in Neptune, California",Veronica Mars,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(5, 3)",NAME THE DECADE,5,"(600,)",False,The Salem witch trials,the 1690s,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(6, 3)",GOATS,19,"(600,)",False,"Since 1900 the mascot of this institute of higher learning has been ""Bill the Goat""",the Naval Academy,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(1, 4)",MOZART,2,"(800,)",False,"(Sarah of the Clue Crew reports from the Mozart Residence in Salzburg, Austria.)  Young Mozart dedicated the work ""Dream of Scipio"" to his Salzburg patron Prince-Archbishop Colloredo, a strict man guided by this ""bright"" intellectual movement of the times",the Enlightenment,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(2, 4)",THE ____ OF ____,10,"(800,)",False,Here's how one artist envisioned this ancient wonder,the Colossus of Rhodes,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(3, 4)",THIS WILL TIE YOUR ROOM TOGETHER,14,"(800,)",False,Bijar carpets & Sanandaj rugs are products of this countryless people who live in an area ranging from Syria to Iran,the Kurds,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(4, 4)",THEY'RE BACK!,1,"(800,)",False,This reboot made the divorced mom & her family Cuban American & moved the setting from Indianapolis to Los Angeles,One Day at a Time,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(5, 4)",NAME THE DECADE,3,"(800,)",False,The Black Death starts;the Battle of Crécy,the 1340s,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(6, 4)",GOATS,11,"(800,)",False,"Goat cheese is commonly called this, the French word for ""goat""",chèvre,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(1, 5)",MOZART,12,"(1000,)",False,"(Jimmy of the Clue Crew reports from the Mozart Birthplace in Salzburg, Austria.)  One of the most famous images of Mozart is this painting in his birthplace, in which a seven-year-old Mozart is wearing the outfit given to him by this Holy Roman Empress at the Viennese court",Maria Theresa,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(2, 5)",THE ____ OF ____,9,"(1000,)",False,This bloody period of the French Revolution ended with the execution of Robespierre,the Reign of Terror,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(3, 5)",THIS WILL TIE YOUR ROOM TOGETHER,13,"(1000,)",False,"Table coverings he painted in 16th century portraits, like the one of a merchant here, led to a rug being named for this artist ""the Younger""",(Hans) Holbein (the Younger),0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(4, 5)",THEY'RE BACK!,8,"(1000,)",False,"Candace Cameron Bure stars as a grown-up, raising kids of her own, on this reboot",Fuller House,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(5, 5)",NAME THE DECADE,4,"(1000,)",True,The Tudor line begins its 5-monarch rule of England,the 1480s,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Jeopardy,"(6, 5)",GOATS,6,"(1000,)",False,"Mountain goats are genus Oreamnos; other goats, this genus, same as a filmmaking genius",Capra,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(1, 1)",I JUST TOOK A DNA TEST,22,"(400,)",False,DNA tests can tell you if you are this 7-letter holder of recessive genes for a genetic disease,a carrier,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(2, 1)",POP CULTURE PEOPLE,30,"(400,)",False,"Check out the clue while my DJ revolves it! This '90s rapper actually had a 2nd Top 40 hit: ""Play That Funky Music""; still waitin' on 3",Vanilla Ice,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(3, 1)",AUDIBLE,29,"(400,)",False,"He simply titled his 2019 memoir ""Me""I knew that Taron Egerton was the right man to play me when I heard him sing ""Don't Let The Sun Go Down On Me"" -- he managed to get through it without threatening to murder anyone or screaming about Engelbert Humperdinck",Elton John,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(4, 1)","""G""EOGRAPHY",28,"(400,)",False,Lambeau knows this 118-mile-long inlet that receives the waters of the Fox River,Green Bay,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(5, 1)",20-LETTER WORDS,26,"(400,)",False,It's the adjective used to describe a work only partially based on the writer's life,semiautobiographical,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(6, 1)",GOATS (GREATEST OF ALL TIME),27,"(400,)",False,"In this year, Alfred Eisenstaedt captured what became one of the most iconic photos of all time",1945,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(1, 2)",I JUST TOOK A DNA TEST,21,"(800,)",False,"(Glenn Close delivers the clue.)  I'm a co-founder of Bring Change to Mind, an organization working to end stigma & normalize conversations around mental health; we are changing attitudes & behavior through science- & evidence-based high school club programs which are expanding across the country. Because I love science, I had this, my full set of chromosomes, sequenced to better understand my family's history of mental illness",a genome,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(2, 2)",POP CULTURE PEOPLE,23,"(800,)",False,"In 1987, 7'2"" Kevin Peter Hall played Harry, who hung with the Hendersons, & this film title guy who was not as friendly with Arnold",Predator,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(3, 2)",AUDIBLE,24,"(800,)",False,"Big Oil & Gas are the subject of a 2019 nonfiction bestseller by this TV personalityIn fact, it could be argued, the oil business as we know it today was the invention of one particular American, John D. Rockefeller",Rachel Maddow,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(4, 2)","""G""EOGRAPHY",19,"(800,)",False,"Apotgan & Dededo are major towns on this island, an unincorporated territory of the U.S. since 1898",Guam,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(5, 2)",20-LETTER WORDS,12,"(800,)",False,"EEG for short, it's a record of some of the brain's activity",an electroencephalogram,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(6, 2)",GOATS (GREATEST OF ALL TIME),25,"(800,)",False,"These 2 Agatha Christie characters made a list of ""The 30 Greatest Literary Detectives of All Time""",Hercule Poirot & Jane Marple,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(1, 3)",I JUST TOOK A DNA TEST,20,"(1200,)",False,"For info on great-great-grandma, genetic data passed on from your mother can be used in the mtDNA test, named for this organelle",mitochondria,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(2, 3)",POP CULTURE PEOPLE,11,"(1200,)",False,"Her post-""Friends"" career includes the role of actress Valerie Cherish, trying to make ""The Comeback"" happen",Lisa Kudrow,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(3, 3)",AUDIBLE,18,"(1200,)",False,"Naturally, Colin Farrell read this novel by a fellow countrymanOnce upon a time and a very good time it was there was a moocow coming down along the road and this moocow that was coming down along the road met a nicens little boy named Baby Tuckoo",A Portrait of the Artist as a Young Man,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(4, 3)","""G""EOGRAPHY",5,"(1200,)",False,"Founded in 1531, this capital of a Mexican state bears the name of a province of Spain",Guadalajara,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(5, 3)",20-LETTER WORDS,8,"(1200,)",False,It's a gathering of protesters to express opposition to the aims of another group of protesters,a counterdemonstration,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(6, 3)",GOATS (GREATEST OF ALL TIME),15,"(1200,)",False,"Performances like his 1979 ""Live in Concert"" film made Rolling Stone list him as the greatest stand-up comedian of all time",Richard Pryor,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(1, 4)",I JUST TOOK A DNA TEST,1,"(3800,)",True,"You can learn your ethnicity using DNA in your autosomes, non-sex chromosomes; most people have this many sets of autosomes",22,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(2, 4)",POP CULTURE PEOPLE,10,"(1600,)",False,"Feeling regenerated in ""Doctor Who"", this actress confessed, ""Sorry, half an hour ago I was a white-haired Scotsman""",(Jodie) Whittaker,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(3, 4)",AUDIBLE,17,"(1600,)",False,Frances McDormand introduces us to a beloved character in this first book in a series by Armistead MaupinMary Ann Singleton was twenty-five years old when she saw San Francisco for the first time,Tales of the City,0,0
goattournament_4,2020-01-08,"Jeopardy!: The Greatest of All Time match 2, game 2.",Double Jeopardy,"(4, 4)","""G""EOGRAPHY",3,"(8400,)",True,Rhino tracking at the Mokolodi Nature Reserve is something to try on a visit to this capital city,Gaborone,0,0
