epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
7150,2015-10-16,,Jeopardy,"(1, 1)",PICTURE THIS,12,"(200,)",False,Here is one of the earliest photographs of this politician,Lincoln,1,0
7150,2015-10-16,,Jeopardy,"(3, 1)",ON BROADWAY,3,"(200,)",False,This mane event of all musicals that opened in 1997 is Disney's longest-running show on Broadway,The Lion King,1,0
7150,2015-10-16,,Jeopardy,"(4, 1)",THE BEAT OF THE DRUM,20,"(200,)",False,"Similar to congas, it's a pair of Afro-Cuban drums, one slightly smaller than the other",a bongo drum,1,0
7150,2015-10-16,,Jeopardy,"(5, 1)","TOM, TOM",24,"(200,)",False,Here's this character from the first edition of the book about him in 1876,Tom Sawyer,1,0
7150,2015-10-16,,Jeopardy,"(6, 1)",SYMBOLS,2,"(200,)",False,"Used when cross referencing, this symbol can also call attention to a listing, like a questionable home run total",an asterisk,1,0
7150,2015-10-16,,Jeopardy,"(1, 2)",PICTURE THIS,13,"(400,)",False,"Taken without a stick or iPhone, Robert Cornelius' portrait of himself has been called the first-ever one of these photos",a selfie,1,0
7150,2015-10-16,,Jeopardy,"(3, 2)",ON BROADWAY,8,"(400,)",False,"(Hi, I'm Josh Gad.)  I played Elder Cunningham, who had a strange trip to Uganda, in this Tony Award-winning musical",The Book of Mormon,1,0
7150,2015-10-16,,Jeopardy,"(4, 2)",THE BEAT OF THE DRUM,19,"(400,)",False,"Actually a type of tuned gong, they're made traditionally by hammering metal shipping containers",steel drums,1,0
7150,2015-10-16,,Jeopardy,"(5, 2)","TOM, TOM",25,"(400,)",False,"At the beginning of ""The Grapes of Wrath"", he's just been released from state prison",Tom Joad,1,0
7150,2015-10-16,,Jeopardy,"(6, 2)",SYMBOLS,15,"(400,)",False,"A ""lazy eight"" is a nickname for the symbol that denotes this mathematical quantity",infinity,1,0
7150,2015-10-16,,Jeopardy,"(1, 3)",PICTURE THIS,21,"(600,)",False,"This author is telling his grandchildren a story, but probably not ""War and Peace""",Tolstoy,1,0
7150,2015-10-16,,Jeopardy,"(2, 3)",LIQUOR BY THE BRAND,7,"(600,)",False,"Gordon's,Hendrick's,Citadelle",gin,1,0
7150,2015-10-16,,Jeopardy,"(3, 3)",ON BROADWAY,9,"(600,)",False,This musical about a silent screen star eager for a comeback was based on a Billy Wilder film,Sunset Boulevard,0,3
7150,2015-10-16,,Jeopardy,"(4, 3)",THE BEAT OF THE DRUM,18,"(600,)",False,Oscar winner J.K. Simmons has some suggestions about Miles Teller's drumming in this 2014 film,Whiplash,1,0
7150,2015-10-16,,Jeopardy,"(5, 3)","TOM, TOM",26,"(600,)",False,"His full name anagrams to ""I AM LORD VOLDEMORT""",Tom Riddle,1,0
7150,2015-10-16,,Jeopardy,"(6, 3)",SYMBOLS,14,"(600,)",False,"From the Latin for ""title"", it's the little line over certain N's in Spanish to indicate a nasalized pronunciation",a tilde,1,0
7150,2015-10-16,,Jeopardy,"(1, 4)",PICTURE THIS,22,"(800,)",False,"Named for the northern polar region it inhabits, it's the critter seen here in its warm winter coat",an Arctic fox,1,0
7150,2015-10-16,,Jeopardy,"(2, 4)",LIQUOR BY THE BRAND,6,"(800,)",False,"Havana Club,Tanduay,McDowell's No. I Celebration",rum,1,0
7150,2015-10-16,,Jeopardy,"(3, 4)",ON BROADWAY,10,"(800,)",False,Bradley Cooper won rave reviews for his recent portrayal of the severely deformed John Merrick in this drama,The Elephant Man,1,0
7150,2015-10-16,,Jeopardy,"(4, 4)",THE BEAT OF THE DRUM,17,"(800,)",False,"Also a 2002 movie title, this high-energy musical style takes its name from the arrangement of its multiple players",drumline,1,0
7150,2015-10-16,,Jeopardy,"(5, 4)","TOM, TOM",27,"(800,)",False,In this play Tom Wingfield brings home a gentleman caller for his sister Laura,The Glass Menagerie (A Glass Menagerie accepted),1,0
7150,2015-10-16,,Jeopardy,"(6, 4)",SYMBOLS,4,"(1000,)",True,This punctuation mark can also be called a screamer or a bang,an exclamation point,1,0
7150,2015-10-16,,Jeopardy,"(1, 5)",PICTURE THIS,23,"(1000,)",False,"If you have Russian music in soul, you know name of this instrument",a balalaika,1,0
7150,2015-10-16,,Jeopardy,"(2, 5)",LIQUOR BY THE BRAND,5,"(1000,)",False,"Cardenal Mendoza,Dreher,McDowell's",brandy,0,3
7150,2015-10-16,,Jeopardy,"(3, 5)",ON BROADWAY,11,"(1000,)",False,Ruth Gordon played Nora Helmer in this play in 1938; Liv Ullmann played her in 1975,A Doll\'s House,1,0
7150,2015-10-16,,Jeopardy,"(4, 5)",THE BEAT OF THE DRUM,16,"(1000,)",False,"This patriotic World War I song by George M. Cohan contains the lyric ""The Yanks are coming, the drums rum-tumming""","""Over There""",1,0
7150,2015-10-16,,Jeopardy,"(5, 5)","TOM, TOM",28,"(1000,)",False,"In Chapter 7 of ""The Great Gatsby"", Gatsby tells him, ""Daisy's leaving you""",Tom Buchanan,1,0
7150,2015-10-16,,Jeopardy,"(6, 5)",SYMBOLS,1,"(1000,)",False,A writer can indicate a lingering or unfinished thought using this symbol... represented by... 3 dots...,ellipses,1,0
7150,2015-10-16,,Double Jeopardy,"(1, 1)",ARCHITECTS,30,"(400,)",False,Architect Bertrand Goldberg changed this city's skyline with the twin towers of Marina City on State Street,Chicago,1,0
7150,2015-10-16,,Double Jeopardy,"(2, 1)",SPANISH CITIES,9,"(400,)",False,"Spain's Cortes, or parliament, meets in this city",Madrid,1,0
7150,2015-10-16,,Double Jeopardy,"(3, 1)",SCIENTIFIC ACHIEVEMENTS,16,"(400,)",False,In 1986 Dr. Alec Jeffreys became the first scientist to use this genetic material to identify suspected criminals,DNA,1,0
7150,2015-10-16,,Double Jeopardy,"(4, 1)",GRAMMY-WINNING MUSIC VIDEOS,25,"(400,)",False,"1991:""Losing My Religion""",R.E.M.,1,0
7150,2015-10-16,,Double Jeopardy,"(5, 1)",HISTORICAL QUOTES,10,"(400,)",False,"When told of a new theory, this Macedonian wept, ""When the number of worlds is infinite, I have not conquered one""",Alexander the Great,1,0
