epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(1, 1)",A MILLION BUCKS AIN'T WHAT IT USED TO BE,30,"(200,)",False,"With a million bucks you could have seen 20 million movies at one of these early 1900s theaters, as the name told you",a nickelodeon,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(2, 1)",COMEDIANS,29,"(200,)",False,"(Conan O'Brien delivers the clue.) Strange but true: this comedian from Worcester, Massachusetts is my cousin, & when he came on my show he told me he's often mistaken for other celebrities, like Willem Dafoe & Jane Lynch",Denis Leary,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(3, 1)",THE ALPS,26,"(200,)",False,"The peak known as the Mönch (""monk"") stands between the Jungfrau (""maiden"") & the Eiger, this type of creature in English",ogre,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(4, 1)",I'M NOT WEARING ANY PANTS,27,"(200,)",False,"The name of this ancient garment from a single piece of cloth is related to the Latin word for ""to cover""",a toga,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(5, 1)",PREQUELS & SEQUELS,21,"(200,)",False,"After becoming heir to a chocolate factory, Charlie goes on another adventure, this time in a ""Great Glass"" one of these",an elevator,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(6, 1)",BUY A VOWEL,28,"(200,)",False,Add a vowel to what brevity is the soul of & get a verb meaning to cool your heels,wit & wait,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(1, 2)",A MILLION BUCKS AIN'T WHAT IT USED TO BE,23,"(400,)",False,"In the first sale of a diamond for a mil, in 1969, the parent co. of this French jeweler outbid Richard Burton, then sold it to him",Cartier,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(2, 2)",COMEDIANS,24,"(400,)",False,"Played by this man, salesman-manager David Brent returned in 2016, trying to get his rock band off the ground",Ricky Gervais,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(3, 2)",THE ALPS,25,"(400,)",False,"The Alps are often treeless at the tops, but forests below are full of larch, beech & these conifers related to pines",spruce,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(4, 2)",I'M NOT WEARING ANY PANTS,19,"(400,)",False,In the 17th century the belted plaid developed into this garment,a kilt,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(5, 2)",PREQUELS & SEQUELS,20,"(400,)",False,"Set for release in 2020 is Suzanne Collins' ""The Ballad of Songbirds and Snakes"", a prequel to this series",The Hunger Games,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(6, 2)",BUY A VOWEL,22,"(400,)",False,A thing's physical magnitude adds a vowel & becomes a verb meaning to snatch,size & seize,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(1, 3)",A MILLION BUCKS AIN'T WHAT IT USED TO BE,12,"(600,)",False,"In 1957 a million bucks would have paid for a helluva baseball team; this man, No. 24 for the Giants, made $50,000",Willie Mays,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(2, 3)",COMEDIANS,6,"(600,)",False,"She does stand-up definitely for adults but voiced Vanellope von Schweetz in the kids' movie ""Wreck-It Ralph""",Sarah Silverman,0,0
goattournament_5,2020-01-09,"Jeopardy!: The Greatest of All Time match 3, game 1.",Jeopardy,"(3, 3)",THE ALPS,2,"(600,)",False,"Forming part of France's frontier with Italy, it's the highest peak in the Alps",Mont Blanc,0,0
