epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 1)",1980s ROCK,4,"(200,)",False,"In 1989 ""Express Yourself"" became this singer's 15th straight Top 5 hit, a record for females",Madonna,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 1)",LITERATURE,8,"(200,)",False,This encyclopedia originated as part of the Scottish Enlightenment of the 18th century,Encyclopedia Brittanica,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 1)",PLANTS,26,"(200,)",False,"Indican, a colorless substance in this plant, turns blue in air & is used as a dye",indigo,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 1)",GEOMETRY,1,"(200,)",False,A single straight line forms an angle of this many degrees,180,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(5, 1)",DESIGN,16,"(200,)",False,A Schwartzlot is a German painted decoration using enamel of this color on glass,black,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(6, 1)",THE DODGERS,17,"(200,)",False,"It's said that when manager Tommy Lasorda cuts himself shaving, he bleeds this color",Dodger blue,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 2)",1980s ROCK,6,"(400,)",False,"This Scottish singer appeared in the opening credits of ""For Your Eyes Only"", singing the title tune",Sheena Easton,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 2)",LITERATURE,12,"(2000,)",True,"The girls who were part of ""The Group"", by Mary McCarthy, attended this college",Vassar,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 2)",PLANTS,27,"(400,)",False,The plantain is a species of this fruit,banana,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 2)",GEOMETRY,2,"(400,)",False,"In a right triangle, the side opposite the right angle is called this",hypotenuse,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(5, 2)",DESIGN,22,"(400,)",False,Juniper trees are sometimes used to build chests known by the name of this other wood,cedar,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(6, 2)",THE DODGERS,18,"(400,)",False,His 23 wins in 1988 were the most by a Dodger pitcher since Sandy Koufax's 27 in 1966,Orel Hershiser,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(1, 3)",1980s ROCK,9,"(600,)",False,"This group's ""5150"" album was the first with Sammy Hagar as lead singer",Van Halen,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(2, 3)",LITERATURE,13,"(600,)",False,"As James Jones could tell you, this completes Kipling's line from ""Gentlemen-Rankers"", ""Damned from...""",here to eternity,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(3, 3)",PLANTS,28,"(600,)",False,"Among the most primitive plants with chlorophyll, it is the main plant life in both seawater & freshwater",algae,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(4, 3)",GEOMETRY,3,"(600,)",False,"To determine the area of a circle, you multiply pi X this",radius squared,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(5, 3)",DESIGN,23,"(600,)",False,"The Griffin originated as a design in this ""land between two rivers""",Mesopotamia,0,0
superjeopardy_5,1990-07-14,Super Jeopardy! quarterfinal game 4.,Jeopardy,"(6, 3)",THE DODGERS,19,"(600,)",False,In 1981 this Dodger pitcher won the Rookie of the Year & the Cy Young Awards,Fernando Valenzuela,0,0
