epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(1, 1)",A SEMESTER ABROAD,29,"(200,)",False,Sail from Tasman Bay & the South Island of this nation & swing around to the Bay of Plenty,New Zealand,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(2, 1)",SQUID GAME,26,"(200,)",False,"It's a fried squid appetizer, but ask for it by this Italian name",calamari,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(3, 1)",GOING GREEK ALPHABET,30,"(200,)",False,"The closest red giant star to Earth is this Crucis, the third-brightest star in the Southern Cross",Gamma Crucis,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(4, 1)",COURSE SYLLABLES,24,"(200,)",False,"1 syllable:In the languages department, this one also called Nederlands",Dutch,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(5, 1)",HITS OF 2021,16,"(200,)",False,"This singer who has his own record label, Gingerbread Man, put some of his ""Bad Habits"" on the Hot 100",Ed Sheeran,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(6, 1)",HALF PAST,27,"(200,)",False,It's also known as a nimbus in religious artworks,a halo,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(1, 2)",A SEMESTER ABROAD,25,"(400,)",False,"You might climb this mountain, named for being the second peak measured in the Karakoram Range",K2,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(2, 2)",SQUID GAME,21,"(400,)",False,"According to creator Stephen Hillenburg, Squidward on this TV series isn't a squid at all but an octopus",SpongeBob (SquarePants),0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(3, 2)",GOING GREEK ALPHABET,5,"(400,)",False,This sweet 16th letter is also truly a transcendental number,pi,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(4, 2)",COURSE SYLLABLES,22,"(400,)",False,4 syllables:This course on the art & technique of building & design,architecture,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(5, 2)",HITS OF 2021,14,"(400,)",False,"At 18, she seems a little young to be singing of ""Deja Vu""",Olivia Rodrigo,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(6, 2)",HALF PAST,28,"(400,)",False,It's the type of fashionwear seen here,a halter top,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(1, 3)",A SEMESTER ABROAD,20,"(600,)",False,"This biological reservoir is 2.3 million square miles in area & stretches to the Andes; when there, feel free to save it",the Amazon,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(2, 3)",SQUID GAME,19,"(600,)",False,Sightings of giant squid off Norway may have given rise to this Scandinavian sea monster illustrated here; release it now!,kraken,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(3, 3)",GOING GREEK ALPHABET,4,"(600,)",False,"These 3 letters symbolize a fraternity founded in 1998, one of the few that uses its third letterΑΙΟ",Alpha Iota Omicron,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(4, 3)",COURSE SYLLABLES,18,"(600,)",False,"3 syllables:This type of small, in-depth class, with a name from Latin",seminar,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(5, 3)",HITS OF 2021,11,"(600,)",False,"He spent $1 million a day to complete an album at Atlanta's Mercedes-Benz stadium; at least he got hits out of it like ""Hurricane""",Kanye West,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(6, 3)",HALF PAST,23,"(600,)",False,"Sing it or say it, it means ""praise ye the Lord!""",hallelujah,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(1, 4)",A SEMESTER ABROAD,10,"(800,)",False,"Get your anagram travel on by visiting these 2 Japanese cities, one a capital for 1,000 years & the other, not quite as long",Tokyo & Kyoto,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(2, 4)",SQUID GAME,7,"(1600,)",True,"In this classic Jules Verne novel, the Nautilus encounters ""an immense school of squid""",Twenty Thousand Leagues Under the Sea,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(3, 4)",GOING GREEK ALPHABET,3,"(800,)",False,"It sounds like it should be the last letter, but it's 6th in the batting order",zeta,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(4, 4)",COURSE SYLLABLES,15,"(800,)",False,2 syllables:This double-talk art history course on the style of Duchamp & Man Ray,Dada,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(5, 4)",HITS OF 2021,1,"(800,)",False,"She teamed with Cardi B to deal with ""Rumors"" about a wide range of subjects including groupies & smoothie cleanses",Lizzo,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(6, 4)",HALF PAST,17,"(800,)",False,"First used to stamp gold & silver, it now refers to anything of excellent quality",hallmark,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(1, 5)",A SEMESTER ABROAD,9,"(1000,)",False,Off you go to this capital of Azerbaijan to see the centuries-old Palace of the Shirvanshahs,Baku,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(2, 5)",SQUID GAME,13,"(1000,)",False,"Found at depths of 1,000 feet, the firefly squid gets its name from its flashing lights produced by this 15-letter ability",bioluminescence,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(3, 5)",GOING GREEK ALPHABET,6,"(1000,)",False,"A 3-letter letter late in the alphabet, it's also a protein that can build abnormally in the brain & lead to Alzheimer's",tau,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(4, 5)",COURSE SYLLABLES,8,"(1000,)",False,"5 syllables:This study of substances, reactions & physiological processes inside living things",biochemistry,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(5, 5)",HITS OF 2021,2,"(1000,)",False,"Luke Bryan sang, ""Kiss by kiss, one after another, don't let go, baby, let this summer just keep on coming in"" this title","""Waves""",0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Jeopardy,"(6, 5)",HALF PAST,12,"(1000,)",False,This group of electronegative elements forms salts,the halogens,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(1, 1)",CHAPTERS IN THE NOVEL,1,"(400,)",False,"""Jo Meets Apollyon"",""Meg Goes to Vanity Fair""",Little Women,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(2, 1)",ADD/DROP,29,"(400,)",False,Add a letter to the smallest pig in a litter to get the sound it might make,grunt & runt,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(3, 1)",ISLAND FOLK,30,"(400,)",False,A Pinoy is a person of this ethnic heritage,Filipino,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(4, 1)",NATIONAL PARKS,28,"(400,)",False,Idaho shares this national park with 2 other states,Yellowstone,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(5, 1)",THAT FILM IS FIRE,9,"(400,)",False,Mowgli accidentally starts a forest fire in this 2016 live-action/CGI film,The Jungle Book,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(6, 1)",I DO DECLARE,27,"(400,)",False,The Declaration of the Rights of Man & of the Citizen served as the preamble to this country's 1791 constitution,France,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(1, 2)",CHAPTERS IN THE NOVEL,2,"(800,)",False,"""The Old Pyncheon Family"",""The Arched Window""",The House of the Seven Gables,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(2, 2)",ADD/DROP,18,"(800,)",False,Add a letter to the end of a tiny speck & it becomes a roadside place to stay,mote & motel,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(3, 2)",ISLAND FOLK,24,"(800,)",False,She visited her ancestral home Puerto Rico soon after joining the Supreme Court,Sonia Sotomayor,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(4, 2)",NATIONAL PARKS,25,"(800,)",False,"A 1,600 square mile national park in Montana & one three times bigger in Alaska both have this feature in their names",glacier,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(5, 2)",THAT FILM IS FIRE,10,"(800,)",False,"Fresh from hell, Scorpion uses some fire powers to take down Sub-Zero in this 2021 flick based on a video game",Mortal Kombat,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(6, 2)",I DO DECLARE,26,"(800,)",False,"Eleanor Roosevelt chaired the U.N. committee that drafted the UDHR, the Universal Declaration of these",Human Rights,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(1, 3)",CHAPTERS IN THE NOVEL,3,"(1200,)",False,"""The Choices of Master Samwise""",The Lord of the Rings,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(2, 3)",ADD/DROP,17,"(1200,)",False,Drop a letter from a word meaning uninvolved or indifferent to get an adjective meaning relating to a nerve,neutral & neural,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(3, 3)",ISLAND FOLK,23,"(1200,)",False,"Tupaia was a Polynesian who guided Captain Cook as a star one of these, meaning he used the stars",a navigator,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(4, 3)",NATIONAL PARKS,14,"(1200,)",False,"Hawaii Volcanoes National Park includes 2 of the world's most active volcanoes, Mauna Loa & this one with a 1-word name",Kilauea,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(5, 3)",THAT FILM IS FIRE,13,"(1200,)",False,Michael Myers escapes a fire in this 2021 entry in a venerable franchise,Halloween Kills,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(6, 3)",I DO DECLARE,22,"(1200,)",False,"The 1917 Corfu Declaration called for the creation of the Kingdom of Serbs, Croats & Slovenes, which in 1929 became this",Yugoslavia,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(1, 4)",CHAPTERS IN THE NOVEL,4,"(1600,)",False,"From 1989:""Waverly Jong: Rules of the Game"",""Jing-mei Woo: A Pair of Tickets""",The Joy Luck Club,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(2, 4)",ADD/DROP,16,"(1600,)",False,Drop a letter & go from being sorry that you missed a birthday to being thrilled that you didn't,belated & elated,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(3, 4)",ISLAND FOLK,8,"(1600,)",False,This late First Lady's 340-acre property on Martha's Vineyard went up for sale in 2019,Jacqueline Kennedy,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(4, 4)",NATIONAL PARKS,6,"(1600,)",False,"Located in Maine, it's alphabetically first of U.S. national parks & it's also the easternmost in the 50 states",Acadia,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(5, 4)",THAT FILM IS FIRE,11,"(1600,)",False,Sandra Bullock gets some pushback using a fire extinguisher to battle flames in this 2013 sci-fi thriller,Gravity,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(6, 4)",I DO DECLARE,19,"(1600,)",False,"Hoping to get his family throne back, in 1660 this exiled king made some promises in the Declaration of Breda; it worked",Charles II,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(1, 5)",CHAPTERS IN THE NOVEL,5,"(2000,)",False,"A Pulitzer winner from 2014:""Boy with a Skull"",""The Anatomy Lesson"" &""Park Avenue""",The Goldfinch,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(2, 5)",ADD/DROP,15,"(2000,)",True,Drop a letter from the unlawful act of inciting a revolt against the government to get a special issue of a newspaper,sedition & edition,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(3, 5)",ISLAND FOLK,20,"(5000,)",True,The people of this island live between Padar & Banta Islands & around some very big lizards,Komodo,0,0
ncc_9,2022-02-15,2022 National College Championship quarterfinal game 9.,Double Jeopardy,"(4, 5)",NATIONAL PARKS,7,"(2000,)",False,"About 70 miles west of Key West, this Florida national park was named for the many sea turtles found there",Dry Tortugas,0,0
