epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
5047,2006-07-18,,Jeopardy,"(1, 1)",THE HISTORY OF MEDICINE,11,"(200,)",False,"400s B.C.:This Greek ""father of medicine"" bases medicine on observation & reasoning",Hippocrates,1,0
5047,2006-07-18,,Jeopardy,"(2, 1)",BROADWAY GEOGRAPHY,21,"(200,)",False,"(Jon of the Clue Crew reads from a castle rampart in the Shubert Theatre, New York.)  In ""Spamalot"" the year is 932 A.D., & most of the action takes place in this Merrie Olde country",England,1,0
5047,2006-07-18,,Jeopardy,"(3, 1)",FOOD FACTS,1,"(200,)",False,Osso bucco is the shank cut of this meat,veal,0,3
5047,2006-07-18,,Jeopardy,"(4, 1)",WOMEN AUTHORS,16,"(200,)",False,"Alexandra Ripley read this novel 6 times in preparation for writing its sequel, ""Scarlett""",Gone with the Wind,1,0
5047,2006-07-18,,Jeopardy,"(5, 1)",ADVERTISING,26,"(200,)",False,"Shown in 1941, the first TV commercial was a Bulova ad for these",watches,1,0
5047,2006-07-18,,Jeopardy,"(6, 1)","""K"" MART",6,"(200,)",False,Dangerous Indonesian seen here,a Komodo dragon,1,0
5047,2006-07-18,,Jeopardy,"(1, 2)",THE HISTORY OF MEDICINE,12,"(400,)",False,1590:Dutch lens grinder Zacharias Janssen invents a type of this optical research instrument,a microscope,1,0
5047,2006-07-18,,Jeopardy,"(2, 2)",BROADWAY GEOGRAPHY,22,"(400,)",False,"The piazza where the young lovers meet in ""The Light in the Piazza"" is in this romantic city on the Arno",Florence,1,0
5047,2006-07-18,,Jeopardy,"(3, 2)",FOOD FACTS,2,"(400,)",False,"Literally Italian for ""little turnip"", it's a little meat-filled case of pasta",ravioli,1,0
5047,2006-07-18,,Jeopardy,"(4, 2)",WOMEN AUTHORS,17,"(400,)",False,"She turned her short story collection ""Wind and Water"" into the bestseller ""The Joy Luck Club""",Amy Tan,1,0
5047,2006-07-18,,Jeopardy,"(5, 2)",ADVERTISING,27,"(400,)",False,"Advertising Age ranked the 1959 ""Think Small"" ads for this car the top campaign of the 20th century",the (VW) Beetle,1,0
5047,2006-07-18,,Jeopardy,"(6, 2)","""K"" MART",7,"(400,)",False,"A small, roofed street booth from which items like newspapers & candy can be bought",a kiosk,1,0
5047,2006-07-18,,Jeopardy,"(1, 3)",THE HISTORY OF MEDICINE,13,"(600,)",False,1948:Johns Hopkins scientists find that this antihistamine alleviates motion sickness,dramamine,1,0
5047,2006-07-18,,Jeopardy,"(2, 3)",BROADWAY GEOGRAPHY,23,"(600,)",False,"(Cheryl of the Clue Crew reads from the Lunt-Fontanne Theatre in New York.)  ""Beauty and the Beast"" takes place in & around a quiet provincial village in this country",France,1,0
5047,2006-07-18,,Jeopardy,"(3, 3)",FOOD FACTS,3,"(600,)",False,"Made from pan drippings, flour & milk, this gravy is served over chicken-fried steak",country gravy,0,3
5047,2006-07-18,,Jeopardy,"(4, 3)",WOMEN AUTHORS,18,"(600,)",False,"Virginia Woolf originally called her ""Mrs. Dalloway"" novel this, like a 2002 Nicole Kidman movie",The Hours,1,0
5047,2006-07-18,,Jeopardy,"(5, 3)",ADVERTISING,28,"(4000,)",True,"January 1, 1971 was the last day these could be advertised on U.S. TV",cigarettes,1,0
5047,2006-07-18,,Jeopardy,"(6, 3)","""K"" MART",8,"(600,)",False,These tiny shrimp-like crustaceans are the primary food of baleen whales,krill,1,0
5047,2006-07-18,,Jeopardy,"(1, 4)",THE HISTORY OF MEDICINE,14,"(800,)",False,1952:Paul Zoll develops the first of these cardiac aids that help control an irregular heartbeat,a pacemaker,1,0
5047,2006-07-18,,Jeopardy,"(2, 4)",BROADWAY GEOGRAPHY,24,"(800,)",False,"Like ""The Music Man"", ""The Pajama Game"" takes place in this U.S. state",Iowa,1,0
5047,2006-07-18,,Jeopardy,"(3, 4)",FOOD FACTS,4,"(800,)",False,"In ""Yankee Doodle"" the men & boys in the camp are as thick as this food",hasty pudding,0,3
5047,2006-07-18,,Jeopardy,"(4, 4)",WOMEN AUTHORS,19,"(800,)",False,"Following up her 1978 bestseller, she dished out ""Scruples Two"" in '92",Judith Krantz,1,0
5047,2006-07-18,,Jeopardy,"(5, 4)",ADVERTISING,29,"(800,)",False,Medieval merchants hired these to shout out praises for their wares in addition to the local news,town criers,1,0
5047,2006-07-18,,Jeopardy,"(6, 4)","""K"" MART",9,"(800,)",False,"It's the structure where you'll find the black stone, a revered object believed to have been given to man by God",the Kaaba,1,0
5047,2006-07-18,,Jeopardy,"(1, 5)",THE HISTORY OF MEDICINE,15,"(1000,)",False,"1844:During a tooth extraction, Dr. Horace Wells makes the first use of this gas as an anesthetic",nitrous oxide (laughing gas),1,1
5047,2006-07-18,,Jeopardy,"(2, 5)",BROADWAY GEOGRAPHY,25,"(1000,)",False,"Come & sit for a spell at ""The 25th Annual"" spelling bee in this title county",Putnam,1,0
5047,2006-07-18,,Jeopardy,"(3, 5)",FOOD FACTS,5,"(1000,)",False,Beurre noir is this cooked over a low heat until brown,butter,1,0
5047,2006-07-18,,Jeopardy,"(4, 5)",WOMEN AUTHORS,20,"(1000,)",False,"""The Senator's Daughter"" is one of several thrillers by this daughter of the ""Teflon Don""",Victoria Gotti,1,0
5047,2006-07-18,,Jeopardy,"(5, 5)",ADVERTISING,30,"(1000,)",False,"Clairol's ""Does she... or doesn't she"" ads read, ""Only her mother knows for sure"" but were soon changed to this",hairdresser,1,0
5047,2006-07-18,,Jeopardy,"(6, 5)","""K"" MART",10,"(1000,)",False,Silk-stringed instrument heard here,a koto,0,3
5047,2006-07-18,,Double Jeopardy,"(1, 1)",EARTHQUAKES,18,"(400,)",False,This well-known fault is considered the main boundary between the North American & Pacific plates,the San Andreas Fault,1,0
5047,2006-07-18,,Double Jeopardy,"(2, 1)",MOVIES' LAST LINES,25,"(400,)",False,"1942--""Louis, I think this is the beginning of a beautiful friendship""",Casablanca,1,0
5047,2006-07-18,,Double Jeopardy,"(3, 1)",JEOPORTMANTEAU!,2,"(400,)",False,Commander-in-chief plus a job with teeth,presidentist,1,0
5047,2006-07-18,,Double Jeopardy,"(4, 1)",19th CENTURY AMERICA,16,"(400,)",False,"This Akron-based company got rolling in 1898, making bicycle & carriage tires, horseshoe pads, & yes, poker chips",Goodyear,1,0
5047,2006-07-18,,Double Jeopardy,"(5, 1)",ASHES TO ASHES,11,"(400,)",False,Deadheads know that his ashes were scattered in the Ganges & beneath the Golden Gate Bridge,Jerry Garcia,1,0
5047,2006-07-18,,Double Jeopardy,"(6, 1)",DUST TO DUST,1,"(400,)",False,"During the 1930s this drought-ridden area of the Great Plains included parts of Kansas, Oklahoma & Texas",the Dust Bowl,1,0
